"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE","FIVE_LETTER","EURING_NO"
76236,"Notopholia corusca corusca","",110,"Subspecies",265000,"","","",
76237,"Notopholia corusca vaughani","",110,"Subspecies",265010,"","","",
76238,"Hylopsar","",80,"Genus",265020,"","","",
76239,"Hylopsar purpureiceps","Purple-headed Starling",100,"Species",265030,"","","",
76240,"Hylopsar cupreocauda","Copper-tailed Starling",100,"Species",265040,"","","",
76241,"Lamprotornis","",80,"Genus",265050,"","","",
76242,"Lamprotornis nitens","Cape Starling",100,"Species",265060,"","","",
1198,"Lamprotornis chalybaeus","Greater Blue-eared Starling",100,"Species",265070,"","","GRBST",32730
76246,"Lamprotornis chalybaeus chalybaeus","",110,"Subspecies",265080,"","","",
76247,"Lamprotornis chalybaeus cyaniventris","",110,"Subspecies",265090,"","","",
76248,"Lamprotornis chalybaeus sycobius","",110,"Subspecies",265100,"","","",
76249,"Lamprotornis chalybaeus nordmanni","",110,"Subspecies",265110,"","","",
76250,"Lamprotornis chloropterus","Lesser Blue-eared Starling",100,"Species",265120,"","","",
76251,"Lamprotornis elisabeth","Miombo Blue-eared Starling",100,"Species",265130,"","","",
76252,"Lamprotornis chalcurus","Bronze-tailed Starling",100,"Species",265140,"","","",
76253,"Lamprotornis chalcurus chalcurus","",110,"Subspecies",265150,"","","",
76254,"Lamprotornis chalcurus emini","",110,"Subspecies",265160,"","","",
76255,"Lamprotornis splendidus","Splendid Starling",100,"Species",265170,"","","",
76256,"Lamprotornis splendidus chrysonotis","",110,"Subspecies",265180,"","","",
76257,"Lamprotornis splendidus splendidus","",110,"Subspecies",265190,"","","",
76258,"Lamprotornis splendidus lessoni","",110,"Subspecies",265200,"","","",
76259,"Lamprotornis splendidus bailundensis","",110,"Subspecies",265210,"","","",
76260,"Lamprotornis ornatus","Principe Starling",100,"Species",265220,"","","",
76261,"Lamprotornis iris","Emerald Starling",100,"Species",265230,"","","",
76262,"Lamprotornis purpureus","Purple Starling",100,"Species",265240,"","","",
76263,"Lamprotornis purpureus purpureus","",110,"Subspecies",265250,"","","",
76264,"Lamprotornis purpureus amethystinus","",110,"Subspecies",265260,"","","",
76265,"Lamprotornis purpuroptera","Rüppell's Starling",100,"Species",265270,"","","",
76266,"Lamprotornis purpuroptera aeneocephalus","",110,"Subspecies",265280,"","","",
76267,"Lamprotornis purpuroptera purpuroptera","",110,"Subspecies",265290,"","","",
76268,"Lamprotornis caudatus","Long-tailed Glossy Starling",100,"Species",265300,"","","",
76269,"Lamprotornis regius","Golden-breasted Starling",100,"Species",265310,"","","",
76270,"Lamprotornis mevesii","Meves's Starling",100,"Species",265320,"","","",
76271,"Lamprotornis mevesii benguelensis","",110,"Subspecies",265330,"","","",
76272,"Lamprotornis mevesii violacior","",110,"Subspecies",265340,"","","",
76273,"Lamprotornis mevesii mevesii","",110,"Subspecies",265350,"","","",
76274,"Lamprotornis australis","Burchell's Starling",100,"Species",265360,"","","",
76275,"Lamprotornis acuticaudus","Sharp-tailed Starling",100,"Species",265370,"","","",
76276,"Lamprotornis acuticaudus acuticaudus","",110,"Subspecies",265380,"","","",
76277,"Lamprotornis acuticaudus ecki","",110,"Subspecies",265390,"","","",
1729,"Lamprotornis superbus","Superb Starling",100,"Species",265400,"","","",35580
76278,"Lamprotornis hildebrandti","Hildebrandt's Starling",100,"Species",265410,"","","",
76279,"Lamprotornis shelleyi","Shelley's Starling",100,"Species",265420,"","","",
76280,"Lamprotornis pulcher","Chestnut-bellied Starling",100,"Species",265430,"","","",
76281,"Lamprotornis unicolor","Ashy Starling",100,"Species",265440,"","","",
76282,"Lamprotornis fischeri","Fischer's Starling",100,"Species",265450,"","","",
76283,"Lamprotornis bicolor","Pied Starling",100,"Species",265460,"","","",
76284,"Lamprotornis albicapillus","White-crowned Starling",100,"Species",265470,"","","",
76285,"Lamprotornis albicapillus albicapillus","",110,"Subspecies",265480,"","","",
76286,"Lamprotornis albicapillus horrensis","",110,"Subspecies",265490,"","","",
100061,"Lamprotornis sp.","Unidentified Lamprotornis starling",90,"Subgenus (non-standard)",265500,"","","",
76287,"Hartlaubius","",80,"Genus",265510,"","","",
76288,"Hartlaubius auratus","Madagascan Starling",100,"Species",265520,"","","",
76289,"Cinnyricinclus","",80,"Genus",265530,"","","",
76290,"Cinnyricinclus leucogaster","Violet-backed Starling",100,"Species",265540,"","","",
76291,"Cinnyricinclus leucogaster leucogaster","",110,"Subspecies",265550,"","","",
76292,"Cinnyricinclus leucogaster arabicus","",110,"Subspecies",265560,"","","",
76293,"Cinnyricinclus leucogaster verreauxi","",110,"Subspecies",265570,"","","",
76294,"Onychognathus","",80,"Genus",265580,"","","",
76295,"Onychognathus morio","Red-winged Starling",100,"Species",265590,"","","",
76296,"Onychognathus morio rueppellii","",110,"Subspecies",265600,"","","",
76297,"Onychognathus morio morio","",110,"Subspecies",265610,"","","",
76298,"Onychognathus tenuirostris","Slender-billed Starling",100,"Species",265620,"","","",
76299,"Onychognathus tenuirostris tenuirostris","",110,"Subspecies",265630,"","","",
76300,"Onychognathus tenuirostris theresae","",110,"Subspecies",265640,"","","",
76301,"Onychognathus fulgidus","Chestnut-winged Starling",100,"Species",265650,"","","",
76302,"Onychognathus fulgidus fulgidus","",110,"Subspecies",265660,"","","",
76303,"Onychognathus fulgidus hartlaubii","",110,"Subspecies",265670,"","","",
76304,"Onychognathus fulgidus intermedius","",110,"Subspecies",265680,"","","",
76305,"Onychognathus walleri","Waller's Starling",100,"Species",265690,"","","",
76306,"Onychognathus walleri preussi","",110,"Subspecies",265700,"","","",
76307,"Onychognathus walleri elgonensis","",110,"Subspecies",265710,"","","",
76308,"Onychognathus walleri walleri","",110,"Subspecies",265720,"","","",
76309,"Onychognathus blythii","Somali Starling",100,"Species",265730,"","","",
76310,"Onychognathus frater","Socotra Starling",100,"Species",265740,"","","",
76311,"Onychognathus tristramii","Tristram's Starling",100,"Species",265750,"","","",
76312,"Onychognathus nabouroup","Pale-winged Starling",100,"Species",265760,"","","",
76313,"Onychognathus salvadorii","Bristle-crowned Starling",100,"Species",265770,"","","",
76314,"Onychognathus albirostris","White-billed Starling",100,"Species",265780,"","","",
76315,"Onychognathus neumanni","Neumann's Starling",100,"Species",265790,"","","",
76316,"Onychognathus neumanni modicus","",110,"Subspecies",265800,"","","",
76317,"Onychognathus neumanni neumanni","",110,"Subspecies",265810,"","","",
76318,"Poeoptera","",80,"Genus",265820,"","","",
76319,"Poeoptera stuhlmanni","Stuhlmann's Starling",100,"Species",265830,"","","",
76320,"Poeoptera kenricki","Kenrick's Starling",100,"Species",265840,"","","",
76321,"Poeoptera kenricki bensoni","",110,"Subspecies",265850,"","","",
76322,"Poeoptera kenricki kenricki","",110,"Subspecies",265860,"","","",
76323,"Poeoptera lugubris","Narrow-tailed Starling",100,"Species",265870,"","","",
76324,"Poeoptera sharpii","Sharpe's Starling",100,"Species",265880,"","","",
76325,"Poeoptera femoralis","Abbott's Starling",100,"Species",265890,"","","",
76326,"Grafisia","",80,"Genus",265900,"","","",
76327,"Grafisia torquata","White-collared Starling",100,"Species",265910,"","","",
76328,"Speculipastor","",80,"Genus",265920,"","","",
76329,"Speculipastor bicolor","Magpie Starling",100,"Species",265930,"","","",
76330,"Neocichla","",80,"Genus",265940,"","","",
76331,"Neocichla gutturalis","Babbling Starling",100,"Species",265950,"","","",
76332,"Neocichla gutturalis gutturalis","",110,"Subspecies",265960,"","","",
76333,"Neocichla gutturalis angusta","",110,"Subspecies",265970,"","","",
76334,"Rhabdornis","",80,"Genus",265980,"","","",
76335,"Rhabdornis mystacalis","Stripe-headed Rhabdornis",100,"Species",265990,"","","",
76336,"Rhabdornis mystacalis mystacalis","",110,"Subspecies",266000,"","","",
76337,"Rhabdornis mystacalis minor","",110,"Subspecies",266010,"","","",
76338,"Rhabdornis inornatus","Stripe-breasted Rhabdornis",100,"Species",266020,"","","",
76339,"Rhabdornis inornatus inornatus","",110,"Subspecies",266030,"","","",
76340,"Rhabdornis inornatus leytensis","",110,"Subspecies",266040,"","","",
76341,"Rhabdornis inornatus rabori","",110,"Subspecies",266050,"","","",
76342,"Rhabdornis inornatus alaris","",110,"Subspecies",266060,"","","",
76343,"Rhabdornis grandis","Grand Rhabdornis",100,"Species",266070,"","","",
100070,"Sturnidae sp.","Unidentified starling",70,"Subfamily (non-standard)",266080,"","","",
76344,"Buphagidae","Oxpeckers",60,"Family",266090,"","","",
76345,"Buphagus","",80,"Genus",266100,"","","",
76346,"Buphagus africanus","Yellow-billed Oxpecker",100,"Species",266110,"","","",
76347,"Buphagus africanus africanus","",110,"Subspecies",266120,"","","",
76348,"Buphagus africanus langi","",110,"Subspecies",266130,"","","",
76349,"Buphagus erythrorynchus","Red-billed Oxpecker",100,"Species",266140,"","","",
76350,"Turdidae","Thrushes",60,"Family",266150,"","","",
76351,"Neocossyphus","",80,"Genus",266160,"","","",
76352,"Neocossyphus rufus","Red-tailed Ant Thrush",100,"Species",266170,"","","",
76353,"Neocossyphus rufus gabunensis","",110,"Subspecies",266180,"","","",
76354,"Neocossyphus rufus rufus","",110,"Subspecies",266190,"","","",
76355,"Neocossyphus poensis","White-tailed Ant Thrush",100,"Species",266200,"","","",
76356,"Neocossyphus poensis poensis","",110,"Subspecies",266210,"","","",
76357,"Neocossyphus poensis praepectoralis","",110,"Subspecies",266220,"","","",
76358,"Stizorhina","",80,"Genus",266230,"","","",
76359,"Stizorhina fraseri","Fraser's Rufous Thrush",100,"Species",266240,"","","",
76360,"Stizorhina fraseri fraseri","",110,"Subspecies",266250,"","","",
76361,"Stizorhina fraseri rubicunda","",110,"Subspecies",266260,"","","",
76362,"Stizorhina fraseri vulpina","",110,"Subspecies",266270,"","","",
76363,"Stizorhina finschi","Finsch's Rufous Thrush",100,"Species",266280,"","","",
76366,"Geokichla","",80,"Genus",266290,"","","",
76367,"Geokichla schistacea","Slaty-backed Thrush",100,"Species",266300,"","","",
76368,"Geokichla dumasi","Buru Thrush",100,"Species",266310,"","","",
76369,"Geokichla joiceyi","Seram Thrush",100,"Species",266320,"","","",
76370,"Geokichla interpres","Chestnut-capped Thrush",100,"Species",266330,"","","",
76371,"Geokichla leucolaema","Enggano Thrush",100,"Species",266340,"","","",
76372,"Geokichla erythronota","Red-backed Thrush",100,"Species",266350,"","","",
76373,"Geokichla erythronota erythronota","",110,"Subspecies",266360,"","","",
76374,"Geokichla erythronota kabaena","",110,"Subspecies",266370,"","","",
76375,"Geokichla mendeni","Red-and-black Thrush",100,"Species",266380,"","","",
76376,"Geokichla dohertyi","Chestnut-backed Thrush",100,"Species",266390,"","","",
76377,"Geokichla wardii","Pied Thrush",100,"Species",266400,"","","",
76378,"Geokichla cinerea","Ashy Thrush",100,"Species",266410,"","","",
76379,"Geokichla peronii","Orange-sided Thrush",100,"Species",266420,"","","",
76380,"Geokichla peronii peronii","",110,"Subspecies",266430,"","","",
76381,"Geokichla peronii audacis","",110,"Subspecies",266440,"","","",
76382,"Geokichla citrina","Orange-headed Thrush",100,"Species",266450,"","","",
76383,"Geokichla citrina citrina","",110,"Subspecies",266460,"","","",
76384,"Geokichla citrina cyanota","",110,"Subspecies",266470,"","","",
76385,"Geokichla citrina innotata","",110,"Subspecies",266480,"","","",
76386,"Geokichla citrina melli","",110,"Subspecies",266490,"","","",
76387,"Geokichla citrina courtoisi","",110,"Subspecies",266500,"","","",
76388,"Geokichla citrina aurimacula","",110,"Subspecies",266510,"","","",
76389,"Geokichla citrina andamanensis","",110,"Subspecies",266520,"","","",
76390,"Geokichla citrina albogularis","",110,"Subspecies",266530,"","","",
76392,"Geokichla citrina aurata","",110,"Subspecies",266540,"","","",
76393,"Geokichla citrina rubecula","",110,"Subspecies",266550,"","","",
365,"Geokichla sibirica","Siberian Thrush",100,"Species",266560,"","","SIBTH",11710
76394,"Geokichla sibirica sibirica","",110,"Subspecies",266570,"","","",
76395,"Geokichla sibirica davisoni","",110,"Subspecies",266580,"","","",
76396,"Geokichla piaggiae","Abyssinian Ground Thrush",100,"Species",266590,"","","",
76397,"Geokichla piaggiae piaggiae","",110,"Subspecies",266600,"","","",
76398,"Geokichla piaggiae hadii","",110,"Subspecies",266610,"","","",
76399,"Geokichla piaggiae ruwenzorii","",110,"Subspecies",266620,"","","",
76400,"Geokichla piaggiae kilimensis","",110,"Subspecies",266630,"","","",
76401,"Geokichla piaggiae tanganjicae","",110,"Subspecies",266640,"","","",
76402,"Geokichla piaggiae rowei","",110,"Subspecies",266650,"","","",
76403,"Geokichla crossleyi","Crossley's Ground Thrush",100,"Species",266660,"","","",
76404,"Geokichla crossleyi crossleyi","",110,"Subspecies",266670,"","","",
76405,"Geokichla crossleyi pilettei","",110,"Subspecies",266680,"","","",
76406,"Geokichla gurneyi","Orange Ground Thrush",100,"Species",266690,"","","",
76407,"Geokichla gurneyi chuka","",110,"Subspecies",266700,"","","",
76408,"Geokichla gurneyi raineyi","",110,"Subspecies",266710,"","","",
76409,"Geokichla gurneyi otomitra","",110,"Subspecies",266720,"","","",
76410,"Geokichla gurneyi gurneyi","",110,"Subspecies",266730,"","","",
76411,"Geokichla gurneyi disruptans","",110,"Subspecies",266740,"","","",
76412,"Geokichla oberlaenderi","Oberländer's Ground Thrush",100,"Species",266750,"","","",
76413,"Geokichla camaronensis","Black-eared Ground Thrush",100,"Species",266760,"","","",
76414,"Geokichla camaronensis camaronensis","",110,"Subspecies",266770,"","","",
76415,"Geokichla camaronensis graueri","",110,"Subspecies",266780,"","","",
76416,"Geokichla camaronensis kibalensis","",110,"Subspecies",266790,"","","",
76417,"Geokichla princei","Grey Ground Thrush",100,"Species",266800,"","","",
76418,"Geokichla princei princei","",110,"Subspecies",266810,"","","",
76419,"Geokichla princei batesi","",110,"Subspecies",266820,"","","",
76420,"Geokichla guttata","Spotted Ground Thrush",100,"Species",266830,"","","",
76421,"Geokichla guttata maxis","",110,"Subspecies",266840,"","","",
76422,"Geokichla guttata fischeri","",110,"Subspecies",266850,"","","",
76423,"Geokichla guttata belcheri","",110,"Subspecies",266860,"","","",
76424,"Geokichla guttata lippensi","",110,"Subspecies",266870,"","","",
76425,"Geokichla guttata guttata","",110,"Subspecies",266880,"","","",
76426,"Geokichla spiloptera","Spot-winged Thrush",100,"Species",266890,"","","",
76427,"Zoothera","",80,"Genus",266900,"","","",
76365,"Zoothera heinrichi","Geomalia",100,"Species",266910,"","","",
76428,"Zoothera everetti","Everett's Thrush",100,"Species",266920,"","","",
76429,"Zoothera andromedae","Sunda Thrush",100,"Species",266930,"","","",
76430,"Zoothera mollissima","Alpine Thrush",100,"Species",266940,"","","",
76433,"Zoothera griseiceps","Sichuan Thrush",100,"Species",266950,"","","",
84656,"Zoothera salimalii","Himalayan Thrush",100,"Species",266960,"","","",
76434,"Zoothera dixoni","Long-tailed Thrush",100,"Species",266970,"","","",
76435,"Zoothera aurea","White's Thrush",100,"Species",266980,"","","WHITH",11700
76436,"Zoothera aurea aurea","",110,"Subspecies",266990,"","","",
76437,"Zoothera aurea toratugumi","",110,"Subspecies",267000,"","","",
76438,"Zoothera major","Amami Thrush",100,"Species",267010,"","","",
76439,"Zoothera dauma","Scaly Thrush",100,"Species",267020,"","","",
76440,"Zoothera dauma dauma","",110,"Subspecies",267030,"","","",
76441,"Zoothera dauma horsfieldi","",110,"Subspecies",267040,"","","",
76442,"Zoothera dauma iriomotensis","",110,"Subspecies",267050,"","","",
76443,"Zoothera terrestris","Bonin Thrush",100,"Species",267060,"","","",
76444,"Zoothera neilgherriensis","Nilgiri Thrush",100,"Species",267070,"","","",
76445,"Zoothera imbricata","Sri Lanka Thrush",100,"Species",267080,"","","",
76446,"Zoothera machiki","Fawn-breasted Thrush",100,"Species",267090,"","","",
76447,"Zoothera heinei","Russet-tailed Thrush",100,"Species",267100,"","","",
76448,"Zoothera heinei papuensis","",110,"Subspecies",267110,"","","",
76449,"Zoothera heinei eichhorni","",110,"Subspecies",267120,"","","",
76450,"Zoothera heinei choiseuli","",110,"Subspecies",267130,"","","",
76451,"Zoothera heinei heinei","",110,"Subspecies",267140,"","","",
76452,"Zoothera lunulata","Bassian Thrush",100,"Species",267150,"","","",
76453,"Zoothera lunulata cuneata","",110,"Subspecies",267160,"","","",
76454,"Zoothera lunulata lunulata","",110,"Subspecies",267170,"","","",
76455,"Zoothera lunulata halmaturina","",110,"Subspecies",267180,"","","",
76456,"Zoothera talaseae","Black-backed Thrush",100,"Species",267190,"","","",
76457,"Zoothera talaseae talaseae","",110,"Subspecies",267200,"","","",
76458,"Zoothera talaseae atrigena","",110,"Subspecies",267210,"","","",
76459,"Zoothera margaretae","Makira Thrush",100,"Species",267220,"","","",
76460,"Zoothera turipavae","Guadalcanal Thrush",100,"Species",267230,"","","",
76461,"Zoothera monticola","Long-billed Thrush",100,"Species",267240,"","","",
76462,"Zoothera monticola monticola","",110,"Subspecies",267250,"","","",
76463,"Zoothera monticola atrata","",110,"Subspecies",267260,"","","",
76464,"Zoothera marginata","Dark-sided Thrush",100,"Species",267270,"","","",
76465,"Ixoreus","",80,"Genus",267280,"","","",
1063,"Ixoreus naevius","Varied Thrush",100,"Species",267290,"","VT","",11720
76466,"Ixoreus naevius meruloides","",110,"Subspecies",267300,"","","",
76467,"Ixoreus naevius naevius","",110,"Subspecies",267310,"","","",
76468,"Ixoreus naevius carlottae","",110,"Subspecies",267320,"","","",
76469,"Ixoreus naevius godfreii","",110,"Subspecies",267330,"","","",
76470,"Ridgwayia","",80,"Genus",267340,"","","",
76471,"Ridgwayia pinicola","Aztec Thrush",100,"Species",267350,"","","",
76472,"Ridgwayia pinicola maternalis","",110,"Subspecies",267360,"","","",
76473,"Ridgwayia pinicola pinicola","",110,"Subspecies",267370,"","","",
76474,"Cataponera","",80,"Genus",267380,"","","",
76475,"Cataponera turdoides","Sulawesi Thrush",100,"Species",267390,"","","",
76476,"Cataponera turdoides abditiva","",110,"Subspecies",267400,"","","",
76477,"Cataponera turdoides tenebrosa","",110,"Subspecies",267410,"","","",
76478,"Cataponera turdoides turdoides","",110,"Subspecies",267420,"","","",
76479,"Cataponera turdoides heinrichi","",110,"Subspecies",267430,"","","",
77295,"Grandala","",80,"Genus",267440,"","","",
77296,"Grandala coelicolor","Grandala",100,"Species",267450,"","","",
76480,"Sialia","",80,"Genus",267460,"","","",
76481,"Sialia sialis","Eastern Bluebird",100,"Species",267470,"","","",
76482,"Sialia sialis sialis","",110,"Subspecies",267480,"","","",
76484,"Sialia sialis bermudensis","",110,"Subspecies",267490,"","","",
76485,"Sialia sialis nidificans","",110,"Subspecies",267500,"","","",
76486,"Sialia sialis fulva","",110,"Subspecies",267510,"","","",
76487,"Sialia sialis guatemalae","",110,"Subspecies",267520,"","","",
76488,"Sialia sialis meridionalis","",110,"Subspecies",267530,"","","",
76489,"Sialia sialis caribaea","",110,"Subspecies",267540,"","","",
76490,"Sialia mexicana","Western Bluebird",100,"Species",267550,"","","",
76491,"Sialia mexicana occidentalis","",110,"Subspecies",267560,"","","",
76492,"Sialia mexicana bairdi","",110,"Subspecies",267570,"","","",
76493,"Sialia mexicana jacoti","",110,"Subspecies",267580,"","","",
76494,"Sialia mexicana amabilis","",110,"Subspecies",267590,"","","",
76495,"Sialia mexicana nelsoni","",110,"Subspecies",267600,"","","",
76496,"Sialia mexicana mexicana","",110,"Subspecies",267610,"","","",
76497,"Sialia currucoides","Mountain Bluebird",100,"Species",267620,"","","",
76498,"Myadestes","",80,"Genus",267630,"","","",
76499,"Myadestes obscurus","Omao",100,"Species",267640,"","","",
76500,"Myadestes myadestinus","Kamao",100,"Species",267650,"","","",
76501,"Myadestes palmeri","Puaiohi",100,"Species",267660,"","","",
76502,"Myadestes lanaiensis","Olomao",100,"Species",267670,"","","",
76503,"Myadestes lanaiensis woahensis","",110,"Subspecies",267680,"","","",
76504,"Myadestes lanaiensis lanaiensis","",110,"Subspecies",267690,"","","",
76505,"Myadestes lanaiensis rutha","",110,"Subspecies",267700,"","","",
76506,"Myadestes townsendi","Townsend's Solitaire",100,"Species",267710,"","","",
76507,"Myadestes townsendi townsendi","",110,"Subspecies",267720,"","","",
76508,"Myadestes townsendi calophonus","",110,"Subspecies",267730,"","","",
76509,"Myadestes occidentalis","Brown-backed Solitaire",100,"Species",267740,"","","",
76510,"Myadestes occidentalis occidentalis","",110,"Subspecies",267750,"","","",
76511,"Myadestes occidentalis insularis","",110,"Subspecies",267760,"","","",
76512,"Myadestes occidentalis oberholseri","",110,"Subspecies",267770,"","","",
76513,"Myadestes elisabeth","Cuban Solitaire",100,"Species",267780,"","","",
76514,"Myadestes elisabeth elisabeth","",110,"Subspecies",267790,"","","",
76515,"Myadestes elisabeth retrusus","",110,"Subspecies",267800,"","","",
76516,"Myadestes genibarbis","Rufous-throated Solitaire",100,"Species",267810,"","","",
76517,"Myadestes genibarbis solitarius","",110,"Subspecies",267820,"","","",
76518,"Myadestes genibarbis montanus","",110,"Subspecies",267830,"","","",
76519,"Myadestes genibarbis dominicanus","",110,"Subspecies",267840,"","","",
76520,"Myadestes genibarbis genibarbis","",110,"Subspecies",267850,"","","",
76521,"Myadestes genibarbis sanctaeluciae","",110,"Subspecies",267860,"","","",
76522,"Myadestes genibarbis sibilans","",110,"Subspecies",267870,"","","",
76523,"Myadestes melanops","Black-faced Solitaire",100,"Species",267880,"","","",
76524,"Myadestes coloratus","Varied Solitaire",100,"Species",267890,"","","",
76525,"Myadestes ralloides","Andean Solitaire",100,"Species",267900,"","","",
76526,"Myadestes ralloides plumbeiceps","",110,"Subspecies",267910,"","","",
76527,"Myadestes ralloides candelae","",110,"Subspecies",267920,"","","",
76528,"Myadestes ralloides venezuelensis","",110,"Subspecies",267930,"","","",
76529,"Myadestes ralloides ralloides","",110,"Subspecies",267940,"","","",
76530,"Myadestes unicolor","Slate-colored Solitaire",100,"Species",267950,"","","",
76533,"Cichlopsis","",80,"Genus",267960,"","","",
76534,"Cichlopsis leucogenys","Rufous-brown Solitaire",100,"Species",267970,"","","",
76535,"Cichlopsis leucogenys gularis","",110,"Subspecies",267980,"","","",
76536,"Cichlopsis leucogenys chubbi","",110,"Subspecies",267990,"","","",
76537,"Cichlopsis leucogenys peruviana","",110,"Subspecies",268000,"","","",
76538,"Cichlopsis leucogenys leucogenys","",110,"Subspecies",268010,"","","",
76539,"Catharus","",80,"Genus",268020,"","","",
76540,"Catharus gracilirostris","Black-billed Nightingale-Thrush",100,"Species",268030,"","","",
76541,"Catharus gracilirostris gracilirostris","",110,"Subspecies",268040,"","","",
76542,"Catharus gracilirostris accentor","",110,"Subspecies",268050,"","","",
84657,"Catharus gracilirostris bensoni","",110,"Subspecies",268060,"","","",
76543,"Catharus aurantiirostris","Orange-billed Nightingale-Thrush",100,"Species",268070,"","","",
76545,"Catharus aurantiirostris clarus","",110,"Subspecies",268080,"","","",
76546,"Catharus aurantiirostris melpomene","",110,"Subspecies",268090,"","","",
76548,"Catharus aurantiirostris costaricensis","",110,"Subspecies",268100,"","","",
76550,"Catharus aurantiirostris griseiceps","",110,"Subspecies",268110,"","","",
76551,"Catharus aurantiirostris phaeopleurus","",110,"Subspecies",268120,"","","",
76552,"Catharus aurantiirostris aurantiirostris","",110,"Subspecies",268130,"","","",
76553,"Catharus aurantiirostris birchalli","",110,"Subspecies",268140,"","","",
76554,"Catharus aurantiirostris barbaritoi","",110,"Subspecies",268150,"","","",
76555,"Catharus aurantiirostris sierrae","",110,"Subspecies",268160,"","","",
76556,"Catharus aurantiirostris inornatus","",110,"Subspecies",268170,"","","",
76557,"Catharus aurantiirostris insignis","",110,"Subspecies",268180,"","","",
76558,"Catharus fuscater","Slaty-backed Nightingale-Thrush",100,"Species",268190,"","","",
76559,"Catharus fuscater hellmayri","",110,"Subspecies",268200,"","","",
76560,"Catharus fuscater mirabilis","",110,"Subspecies",268210,"","","",
76561,"Catharus fuscater sanctaemartae","",110,"Subspecies",268220,"","","",
76562,"Catharus fuscater fuscater","",110,"Subspecies",268230,"","","",
76563,"Catharus fuscater opertaneus","",110,"Subspecies",268240,"","","",
76564,"Catharus fuscater caniceps","",110,"Subspecies",268250,"","","",
76565,"Catharus fuscater mentalis","",110,"Subspecies",268260,"","","",
76566,"Catharus occidentalis","Russet Nightingale-Thrush",100,"Species",268270,"","","",
76567,"Catharus occidentalis olivascens","",110,"Subspecies",268280,"","","",
76568,"Catharus occidentalis lambi","",110,"Subspecies",268290,"","","",
76569,"Catharus occidentalis fulvescens","",110,"Subspecies",268300,"","","",
76570,"Catharus occidentalis occidentalis","",110,"Subspecies",268310,"","","",
76571,"Catharus frantzii","Ruddy-capped Nightingale-Thrush",100,"Species",268320,"","","",
76572,"Catharus frantzii omiltemensis","",110,"Subspecies",268330,"","","",
76573,"Catharus frantzii nelsoni","",110,"Subspecies",268340,"","","",
76574,"Catharus frantzii chiapensis","",110,"Subspecies",268350,"","","",
76575,"Catharus frantzii alticola","",110,"Subspecies",268360,"","","",
76576,"Catharus frantzii juancitonis","",110,"Subspecies",268370,"","","",
76577,"Catharus frantzii waldroni","",110,"Subspecies",268380,"","","",
76578,"Catharus frantzii frantzii","",110,"Subspecies",268390,"","","",
76579,"Catharus frantzii wetmorei","",110,"Subspecies",268400,"","","",
76580,"Catharus mexicanus","Black-headed Nightingale-Thrush",100,"Species",268410,"","","",
76581,"Catharus mexicanus mexicanus","",110,"Subspecies",268420,"","","",
76582,"Catharus mexicanus cantator","",110,"Subspecies",268430,"","","",
76583,"Catharus mexicanus yaegeri","",110,"Subspecies",268440,"","","",
76584,"Catharus mexicanus carrikeri","",110,"Subspecies",268450,"","","",
76585,"Catharus dryas","Gould's Nightingale-Thrush",100,"Species",268460,"","","",
76586,"Catharus dryas harrisoni","",110,"Subspecies",268470,"","","",
76587,"Catharus dryas ovandensis","",110,"Subspecies",268480,"","","",
76588,"Catharus dryas dryas","",110,"Subspecies",268490,"","","",
76589,"Catharus maculatus","Sclater's Nightingale-Thrush",100,"Species",268500,"","","",
100339,"Catharus maculatus maculatus","",110,"Subspecies",268510,"","","",
76591,"Catharus maculatus blakei","",110,"Subspecies",268520,"","","",
369,"Catharus fuscescens","Veery",100,"Species",268530,"","","VEERY",11790
76592,"Catharus fuscescens salicicola","",110,"Subspecies",268540,"","","",
76593,"Catharus fuscescens subpallidus","",110,"Subspecies",268550,"","","",
76594,"Catharus fuscescens fuscescens","",110,"Subspecies",268560,"","","",
76595,"Catharus fuscescens fuliginosus","",110,"Subspecies",268570,"","","",
368,"Catharus minimus","Grey-cheeked Thrush",100,"Species",268580,"","","GRATH",11780
76596,"Catharus minimus minimus","",110,"Subspecies",268590,"","","",
76597,"Catharus minimus aliciae","",110,"Subspecies",268600,"","","",
76598,"Catharus bicknelli","Bicknell's Thrush",100,"Species",268610,"","","",
367,"Catharus ustulatus","Swainson's Thrush",100,"Species",268620,"","","SWATH",11770
76599,"Catharus ustulatus incanus","",110,"Subspecies",268630,"","","",
76600,"Catharus ustulatus ustulatus","",110,"Subspecies",268640,"","","",
76601,"Catharus ustulatus phillipsi","",110,"Subspecies",268650,"","","",
76602,"Catharus ustulatus oedicus","",110,"Subspecies",268660,"","","",
76603,"Catharus ustulatus swainsoni","",110,"Subspecies",268670,"","","",
76604,"Catharus ustulatus appalachiensis","",110,"Subspecies",268680,"","","",
366,"Catharus guttatus","Hermit Thrush",100,"Species",268690,"","","HERTH",11760
76605,"Catharus guttatus guttatus","",110,"Subspecies",268700,"","","",
76606,"Catharus guttatus nanus","",110,"Subspecies",268710,"","","",
76609,"Catharus guttatus slevini","",110,"Subspecies",268720,"","","",
