"MASTER_TAXON_ID","ALTERNATIVE_SCI_NAME","ALTERNATIVE_RANK_ID","ALTERNATIVE_RANK_NAME","CURRENT_SCI_NAME","CURRENT_RANK_ID","CURRENT_RANK_NAME","SORT_ORDER_IOC","NUMBER_OF_LISTS"
69382,"Hypothymis azurea puella",110,"Subspecies","Hypothymis puella puella",110,"Subspecies",195900,1
69381,"Hypothymis azurea blasii",110,"Subspecies","Hypothymis puella blasii",110,"Subspecies",195910,1
69405,"Tersiphone rufiventer",100,"Species","Terpsiphone rufiventer",100,"Species",196140,1
69417,"Terpsiphone rufocinerea batesi",110,"Subspecies","Terpsiphone batesi",100,"Species",196260,1
69435,"Terpsiphone paradisi ceylonicus",110,"Subspecies","Terpsiphone paradisi ceylonensis",110,"Subspecies",196430,1
69433,"Terpsiphone paradisi saturatior",110,"Subspecies","Terpsiphone affinis saturatior",110,"Subspecies",196450,1
69436,"Terpsiphone paradisi nicobarica",110,"Subspecies","Terpsiphone affinis nicobarica",110,"Subspecies",196460,1
69438,"Terpsiphone paradisi burmae",110,"Subspecies","Terpsiphone affinis burmae",110,"Subspecies",196470,1
69439,"Terpsiphone paradisi indochinensis",110,"Subspecies","Terpsiphone affinis indochinensis",110,"Subspecies",196480,1
69440,"Terpsiphone paradisi affinis",110,"Subspecies","Terpsiphone affinis affinis",110,"Subspecies",196490,1
69441,"Terpsiphone paradisi procera",110,"Subspecies","Terpsiphone affinis procera",110,"Subspecies",196500,1
69442,"Terpsiphone paradisi insularis",110,"Subspecies","Terpsiphone affinis insularis",110,"Subspecies",196510,1
69443,"Terpsiphone paradisi borneensis",110,"Subspecies","Terpsiphone affinis borneensis",110,"Subspecies",196520,1
69444,"Terpsiphone paradisi sumbaensis",110,"Subspecies","Terpsiphone affinis sumbaensis",110,"Subspecies",196530,1
69445,"Terpsiphone paradisi floris",110,"Subspecies","Terpsiphone affinis floris",110,"Subspecies",196540,1
69437,"Terpsiphone paradisi incei",110,"Subspecies","Terpsiphone incei",100,"Species",196550,1
69477,"Pomarea pomarea",100,"Species","Pomarea maupitiensis",100,"Species",196860,3
69500,"Clytorhynchus vitiensis compressirostris",110,"Subspecies","Clytorhynchus vitiensis brunneus",110,"Subspecies",197090,1
69517,"Monarcha axillaris",100,"Species","Symposiachrus axillaris",100,"Species",197260,1
69520,"Monarcha guttula",100,"Species","Symposiachrus guttula",100,"Species",197290,1
69521,"Monarcha mundus",100,"Species","Symposiachrus mundus",100,"Species",197300,1
69522,"Monarcha sacerdotum",100,"Species","Symposiachrus sacerdotum",100,"Species",197310,1
69523,"Monarcha boanensis",100,"Species","Symposiachrus boanensis",100,"Species",197320,1
69535,"Monarcha leucurus",100,"Species","Symposiachrus leucurus",100,"Species",197430,1
69536,"Monarcha everetti",100,"Species","Symposiachrus everetti",100,"Species",197440,1
69537,"Monarcha loricatus",100,"Species","Symposiachrus loricatus",100,"Species",197450,1
69538,"Monarcha julianae",100,"Species","Symposiachrus julianae",100,"Species",197460,1
69539,"Monarcha brehmii",100,"Species","Symposiachrus brehmii",100,"Species",197470,1
69540,"Monarcha manadensis",100,"Species","Symposiachrus manadensis",100,"Species",197480,1
69541,"Monarcha infelix",100,"Species","Symposiachrus infelix",100,"Species",197490,1
69544,"Monarcha menckei",100,"Species","Symposiachrus menckei",100,"Species",197520,1
69545,"Monarcha verticalis",100,"Species","Symposiachrus verticalis",100,"Species",197530,1
69548,"Monarcha barbatus",100,"Species","Symposiachrus barbatus",100,"Species",197560,1
69551,"Monarcha browni",100,"Species","Symposiachrus browni",100,"Species",197590,1
69556,"Monarcha viduus",100,"Species","Symposiachrus vidua",100,"Species",197640,1
69589,"Monarcha leucotis",100,"Species","Carterornis leucotis",100,"Species",197970,1
69593,"Monarcha castus",100,"Species","Carterornis pileatus castus",110,"Subspecies",198010,1
69594,"Monarcha chrysomela",100,"Species","Carterornis chrysomela",100,"Species",198020,1
69621,"Grallina bruijni",100,"Species","Grallina bruijnii",100,"Species",198280,1
69660,"Myiagra azureocapilla castaneigularis",110,"Subspecies","Myiagra castaneigularis castaneigularis",110,"Subspecies",198670,1
69661,"Myiagra azureocapilla whitneyi",110,"Subspecies","Myiagra castaneigularis whitneyi",110,"Subspecies",198680,1
69731,"Cyanolyca nana",100,"Species","Cyanolyca nanus",100,"Species",199350,1
69874,"Garrulus glandarius hiugaensis",110,"Subspecies","Garrulus glandarius persaturatus",110,"Subspecies",200840,1
69894,"Cyanopica cookii",100,"Species","Cyanopica cooki",100,"Species",200940,1
69903,"Urocissa erythrorhyncha",100,"Species","Urocissa erythroryncha",100,"Species",201030,2
69951,"Dendrocitta bayleyi",100,"Species","Dendrocitta bayleii",100,"Species",201510,1
69961,"Pica pica mauritanica",110,"Subspecies","Pica mauritanica",100,"Species",201650,2
69962,"Pica pica asirensis",110,"Subspecies","Pica asirensis",100,"Species",201660,2
69968,"Pica pica bottanensis",110,"Subspecies","Pica bottanensis",100,"Species",201670,2
69967,"Pica pica serica",110,"Subspecies","Pica serica",100,"Species",201680,2
453,"Corvus monedula",100,"Species","Coloeus monedula",100,"Species",202110,9
1685,"Corvus monedula monedula",110,"Subspecies","Coloeus monedula monedula",110,"Subspecies",202120,3
70007,"Corvus monedula spermologus",110,"Subspecies","Coloeus monedula spermologus",110,"Subspecies",202130,2
70008,"Corvus monedula soemmeringii",110,"Subspecies","Coloeus monedula soemmerringii",110,"Subspecies",202140,1
70010,"Corvus dauuricus",100,"Species","Coloeus dauuricus",100,"Species",202160,2
910,"Corvus corone cornix",110,"Subspecies","Corvus cornix",100,"Species",202680,1
70064,"Corvus corone capellanus",110,"Subspecies","Corvus cornix capellanus",110,"Subspecies",202720,1
70077,"Corvus macrorhynchos culminatus",110,"Subspecies","Corvus culminatus",100,"Species",202860,1
70099,"Corvus corax subcorax",110,"Subspecies","Corvus corax laurencei",110,"Subspecies",203100,1
84126,"Corvus corax+ruficollis",90,"Subgenus (non-standard)","Corvus corax/ruficollis",90,"Subgenus (non-standard)",203150,2
70105,"Corvus riphidurus",100,"Species","Corvus rhipidurus",100,"Species",203170,1
1176,"Corvus sp",100,"Species","Corvus sp.",90,"Subgenus (non-standard)",203220,1
70112,"Corcorax melanoramphos",100,"Species","Corcorax melanorhamphos",100,"Species",203250,1
70113,"Corcorax melanoramphos melanoramphos",110,"Subspecies","Corcorax melanorhamphos melanorhamphos",110,"Subspecies",203260,1
70114,"Corcorax melanoramphos whiteae",110,"Subspecies","Corcorax melanorhamphos whiteae",110,"Subspecies",203270,1
70125,"Melampitta gigantea",100,"Species","Megalampitta gigantea",100,"Species",203360,2
70144,"Manucodia keraudrenii",100,"Species","Phonygammus keraudrenii",100,"Species",203540,1
70187,"Lophorina superba feminina",110,"Subspecies","Lophorina superba addenda",110,"Subspecies",203900,2
70186,"Lophorina superba niedda",110,"Subspecies","Lophorina niedda",100,"Species",203920,2
70189,"Lophorina superba minor",110,"Subspecies","Lophorina minor",100,"Species",203950,2
70198,"Epimachus fastuosus",100,"Species","Epimachus fastosus",100,"Species",204040,1
70207,"Epimachus albertisi",100,"Species","Drepanornis albertisi",100,"Species",204070,1
70211,"Epimachus bruijnii",100,"Species","Drepanornis bruijnii",100,"Species",204110,1
70213,"Cicinnurus magnificus",100,"Species","Diphyllodes magnificus",100,"Species",204130,1
70217,"Cicinnurus respublica",100,"Species","Diphyllodes respublica",100,"Species",204170,1
70235,"Paradisaea raggiana granti",110,"Subspecies","Paradisaea raggiana salvadorii",110,"Subspecies",204310,1
70317,"Eopsaltria georgiana",100,"Species","Quoyornis georgianus",100,"Species",204610,3
70267,"Poecilodryas placens",100,"Species","Gennaeodryas placens",100,"Species",204700,3
70273,"Peneothello sigillatus",100,"Species","Peneothello sigillata",100,"Species",204810,1
70290,"Eopsaltria pulverulenta",100,"Species","Peneothello pulverulenta",100,"Species",204960,1
70290,"Peneoenanthe pulverulenta",100,"Species","Peneothello pulverulenta",100,"Species",204960,2
70291,"Peneoenanthe pulverulenta pulverulenta",110,"Subspecies","Peneothello pulverulenta pulverulenta",110,"Subspecies",204970,2
70292,"Peneoenanthe pulverulenta leucura",110,"Subspecies","Peneothello pulverulenta leucura",110,"Subspecies",204980,2
70293,"Peneoenanthe pulverulenta alligator",110,"Subspecies","Peneothello pulverulenta alligator",110,"Subspecies",204990,2
70294,"Peneoenanthe pulverulenta cinereiceps",110,"Subspecies","Peneothello pulverulenta cinereiceps",110,"Subspecies",205000,2
70268,"Poecilodryas albonotata",100,"Species","Plesiodryas albonotata",100,"Species",205130,3
70269,"Poecilodryas albonotata albonotata",110,"Subspecies","Plesiodryas albonotata albonotata",110,"Subspecies",205140,2
70270,"Poecilodryas albonotata griseiventris",110,"Subspecies","Plesiodryas albonotata griseiventris",110,"Subspecies",205150,2
70271,"Poecilodryas albonotata correcta",110,"Subspecies","Plesiodryas albonotata correcta",110,"Subspecies",205160,2
70416,"Drymodes superciliaris beccarii",110,"Subspecies","Drymodes beccarii beccarii",110,"Subspecies",205250,1
70417,"Drymodes superciliaris nigriceps",110,"Subspecies","Drymodes beccarii nigriceps",110,"Subspecies",205260,1
70362,"Eopsaltria flaviventris",100,"Species","Cryptomicroeca flaviventris",100,"Species",205480,1
70362,"Microeca flaviventris",100,"Species","Cryptomicroeca flaviventris",100,"Species",205480,2
70348,"Microeca griseoceps",100,"Species","Kempiella griseoceps",100,"Species",205500,3
70349,"Microeca griseoceps occidentalis",110,"Subspecies","Kempiella griseoceps occidentalis",110,"Subspecies",205510,2
70350,"Microeca griseoceps griseoceps",110,"Subspecies","Kempiella griseoceps griseoceps",110,"Subspecies",205520,2
70351,"Microeca griseoceps kempi",110,"Subspecies","Kempiella griseoceps kempi",110,"Subspecies",205530,2
70352,"Microeca flavovirescens",100,"Species","Kempiella flavovirescens",100,"Species",205540,3
70347,"Microeca papuana",100,"Species","Devioeca papuana",100,"Species",205560,3
70385,"Petroica multicolor septentrionalis",110,"Subspecies","Petroica pusilla septentrionalis",110,"Subspecies",205700,1
70386,"Petroica multicolor kulambangrae",110,"Subspecies","Petroica pusilla kulambangrae",110,"Subspecies",205710,1
70387,"Petroica multicolor dennisi",110,"Subspecies","Petroica pusilla dennisi",110,"Subspecies",205720,1
70388,"Petroica multicolor polymorpha",110,"Subspecies","Petroica pusilla polymorpha",110,"Subspecies",205730,1
70389,"Petroica multicolor soror",110,"Subspecies","Petroica pusilla soror",110,"Subspecies",205740,1
70390,"Petroica multicolor ambrynensis",110,"Subspecies","Petroica pusilla ambrynensis",110,"Subspecies",205750,1
70391,"Petroica multicolor feminina",110,"Subspecies","Petroica pusilla feminina",110,"Subspecies",205760,1
70392,"Petroica multicolor cognata",110,"Subspecies","Petroica pusilla cognata",110,"Subspecies",205770,1
70393,"Petroica multicolor similis",110,"Subspecies","Petroica pusilla similis",110,"Subspecies",205780,1
70394,"Petroica multicolor kleinschmidti",110,"Subspecies","Petroica pusilla kleinschmidti",110,"Subspecies",205790,1
70395,"Petroica multicolor taveunensis",110,"Subspecies","Petroica pusilla taveunensis",110,"Subspecies",205800,1
70396,"Petroica multicolor becki",110,"Subspecies","Petroica pusilla becki",110,"Subspecies",205810,1
70397,"Petroica multicolor pusilla",110,"Subspecies","Petroica pusilla pusilla",110,"Subspecies",205820,1
70410,"Petroica australis longipes",110,"Subspecies","Petroica longipes",100,"Species",205950,1
70447,"Ptilogonatidae",60,"Family","Ptiliogonatidae",60,"Family",206380,1
70452,"Ptilogonys",80,"Genus","Ptiliogonys",80,"Genus",206430,2
70453,"Ptilogonys cinereus",100,"Species","Ptiliogonys cinereus",100,"Species",206440,2
70454,"Ptilogonys cinereus cinereus",110,"Subspecies","Ptiliogonys cinereus cinereus",110,"Subspecies",206450,1
70455,"Ptilogonys cinereus otofuscus",110,"Subspecies","Ptiliogonys cinereus otofuscus",110,"Subspecies",206460,1
70456,"Ptilogonys cinereus pallescens",110,"Subspecies","Ptiliogonys cinereus pallescens",110,"Subspecies",206470,1
70457,"Ptilogonys cinereus molybdophanes",110,"Subspecies","Ptiliogonys cinereus molybdophanes",110,"Subspecies",206480,1
70458,"Ptilogonys caudatus",100,"Species","Ptiliogonys caudatus",100,"Species",206490,2
70484,"Chelidorhynx hypoxantha",100,"Species","Chelidorhynx hypoxanthus",100,"Species",206750,1
70484,"Rhipidura hypoxantha",100,"Species","Chelidorhynx hypoxanthus",100,"Species",206750,1
70605,"Parus rufonuchalis",100,"Species","Periparus rufonuchalis",100,"Species",207260,1
70606,"Parus rubidiventris",100,"Species","Periparus rubidiventris",100,"Species",207270,1
435,"Parus ater",100,"Species","Periparus ater",100,"Species",207320,2
70618,"Parus ater cypriotes",110,"Subspecies","Periparus ater cypriotes",110,"Subspecies",207400,1
70628,"Parus ater melanolophus",110,"Subspecies","Periparus ater melanolophus",110,"Subspecies",207480,1
70634,"Parus venustulus",100,"Species","Pardaliparus venustulus",100,"Species",207550,1
70634,"Periparus venustulus",100,"Species","Pardaliparus venustulus",100,"Species",207550,1
70635,"Parus elegans",100,"Species","Pardaliparus elegans",100,"Species",207560,1
70635,"Periparus elegans",100,"Species","Pardaliparus elegans",100,"Species",207560,1
70636,"Periparus elegans edithae",110,"Subspecies","Pardaliparus elegans edithae",110,"Subspecies",207570,1
70637,"Periparus elegans montigenus",110,"Subspecies","Pardaliparus elegans montigenus",110,"Subspecies",207580,1
70638,"Periparus elegans gilliardi",110,"Subspecies","Pardaliparus elegans gilliardi",110,"Subspecies",207590,1
70639,"Periparus elegans elegans",110,"Subspecies","Pardaliparus elegans elegans",110,"Subspecies",207600,1
70640,"Periparus elegans visayanus",110,"Subspecies","Pardaliparus elegans visayanus",110,"Subspecies",207610,1
70641,"Periparus elegans albescens",110,"Subspecies","Pardaliparus elegans albescens",110,"Subspecies",207620,1
70642,"Periparus elegans mindanensis",110,"Subspecies","Pardaliparus elegans mindanensis",110,"Subspecies",207630,1
70643,"Periparus elegans suluensis",110,"Subspecies","Pardaliparus elegans suluensis",110,"Subspecies",207640,1
70644,"Periparus elegans bongaoensis",110,"Subspecies","Pardaliparus elegans bongaoensis",110,"Subspecies",207650,1
70645,"Parus amabilis",100,"Species","Pardaliparus amabilis",100,"Species",207660,1
70645,"Periparus amabilis",100,"Species","Pardaliparus amabilis",100,"Species",207660,1
434,"Parus cristatus",100,"Species","Lophophanes cristatus",100,"Species",207680,1
70654,"Parus dichrous",100,"Species","Lophophanes dichrous",100,"Species",207760,1
70595,"Parus varius",100,"Species","Sittiparus varius",100,"Species",208010,1
70595,"Poecile varius",100,"Species","Sittiparus varius",100,"Species",208010,1
70596,"Poecile varius varius",110,"Subspecies","Sittiparus varius varius",110,"Subspecies",208020,1
70597,"Poecile varius sunsunpi",110,"Subspecies","Sittiparus varius sunsunpi",110,"Subspecies",208030,1
70598,"Poecile varius namiyei",110,"Subspecies","Sittiparus varius namiyei",110,"Subspecies",208040,1
70600,"Poecile varius amamii",110,"Subspecies","Sittiparus varius amamii",110,"Subspecies",208050,1
70601,"Poecile varius orii",110,"Subspecies","Sittiparus varius orii",110,"Subspecies",208060,1
70599,"Poecile varius owstoni",110,"Subspecies","Sittiparus owstoni",100,"Species",208070,1
70602,"Poecile varius olivaceus",110,"Subspecies","Sittiparus olivaceus",100,"Species",208080,1
70603,"Poecile varius castaneoventris",110,"Subspecies","Sittiparus castaneoventris",100,"Species",208090,1
70751,"Parus semilarvatus",100,"Species","Sittiparus semilarvatus",100,"Species",208100,2
70752,"Parus semilarvatus snowi",110,"Subspecies","Sittiparus semilarvatus snowi",110,"Subspecies",208110,1
70753,"Parus semilarvatus semilarvatus",110,"Subspecies","Sittiparus semilarvatus semilarvatus",110,"Subspecies",208120,1
70754,"Parus semilarvatus nehrkorni",110,"Subspecies","Sittiparus semilarvatus nehrkorni",110,"Subspecies",208130,1
70578,"Parus superciliosus",100,"Species","Poecile superciliosus",100,"Species",208150,1
70531,"Parus lugubris",100,"Species","Poecile lugubris",100,"Species",208160,2
70580,"Parus cinctus",100,"Species","Poecile cinctus",100,"Species",208220,2
70591,"Parus rufescens",100,"Species","Poecile rufescens",100,"Species",208270,1
70585,"Parus hudsonicus",100,"Species","Poecile hudsonicus",100,"Species",208310,1
70573,"Parus sclateri",100,"Species","Poecile sclateri",100,"Species",208370,1
70553,"Parus carolinensis",100,"Species","Poecile carolinensis",100,"Species",208420,1
70558,"Parus atricapillus",100,"Species","Poecile atricapillus",100,"Species",208470,1
70568,"Parus gambeli",100,"Species","Poecile gambeli",100,"Species",208570,1
70579,"Parus davidi",100,"Species","Poecile davidi",100,"Species",208620,1
70530,"Parus hypermelaenus",100,"Species","Poecile hypermelaenus",100,"Species",208630,1
432,"Parus palustris",100,"Species","Poecile palustris",100,"Species",208640,1
70535,"Parus lugubris hyrcanus",110,"Subspecies","Poecile hyrcanus",100,"Species",208760,1
70535,"Poecile lugubris hyrcanus",110,"Subspecies","Poecile hyrcanus",100,"Species",208760,2
433,"Poecile montana",100,"Species","Poecile montanus",100,"Species",208770,3
70538,"Poecile montana kleinschmidti",110,"Subspecies","Poecile montanus kleinschmidti",110,"Subspecies",208780,1
70542,"Poecile montana borealis",110,"Subspecies","Poecile montanus borealis",110,"Subspecies",208820,1
70549,"Parus montanus songarus",110,"Subspecies","Poecile montanus songarus",110,"Subspecies",208890,1
70766,"Parus teneriffae",100,"Species","Cyanistes teneriffae",100,"Species",208940,1
70771,"Cyanistes palmensis",100,"Species","Cyanistes teneriffae palmensis",110,"Subspecies",208950,1
70771,"Parus caeruleus palmensis",110,"Subspecies","Cyanistes teneriffae palmensis",110,"Subspecies",208950,1
70767,"Cyanistes ultramarinus",100,"Species","Cyanistes teneriffae ultramarinus",110,"Subspecies",208970,1
70769,"Cyanistes degener",100,"Species","Cyanistes teneriffae degener",110,"Subspecies",208980,1
70769,"Parus caeruleus degener",110,"Subspecies","Cyanistes teneriffae degener",110,"Subspecies",208980,1
70770,"Cyanistes ombrosus",100,"Species","Cyanistes teneriffae ombriosus",110,"Subspecies",208990,1
70770,"Parus caeruleus ombriosus",110,"Subspecies","Cyanistes teneriffae ombriosus",110,"Subspecies",208990,1
70772,"Cyanistes teneriffae",100,"Species","Cyanistes teneriffae teneriffae",110,"Subspecies",209000,1
70774,"Parus cyanus",100,"Species","Cyanistes cyanus",100,"Species",209120,2
70781,"Parus cyanus flavipectus",110,"Subspecies","Cyanistes cyanus flavipectus",110,"Subspecies",209190,1
70755,"Parus humilis",100,"Species","Pseudopodoces humilis",100,"Species",209220,1
437,"Parus major major",120,"Subspecies (non-standard)","Parus major",100,"Species",209240,1
70722,"Parus cinereus intermedius",110,"Subspecies","Parus major intermedius",110,"Subspecies",209400,1
70711,"Parus major minor",110,"Subspecies","Parus minor",100,"Species",209410,1
70740,"Parus nuchalis",100,"Species","Machlolophus nuchalis",100,"Species",209690,2
70750,"Parus holsti",100,"Species","Machlolophus holsti",100,"Species",209700,2
70741,"Parus xanthogenys",100,"Species","Machlolophus xanthogenys",100,"Species",209710,1
70742,"Parus aplonotus",100,"Species","Machlolophus aplonotus",100,"Species",209720,1
70743,"Parus aplonotus aplonotus",110,"Subspecies","Machlolophus aplonotus aplonotus",110,"Subspecies",209730,1
70744,"Parus aplonotus travancoreensis",110,"Subspecies","Machlolophus aplonotus travancoreensis",110,"Subspecies",209740,1
70745,"Parus spilonotus",100,"Species","Machlolophus spilonotus",100,"Species",209750,2
70746,"Parus spilonotus spilonotus",110,"Subspecies","Machlolophus spilonotus spilonotus",110,"Subspecies",209760,1
70747,"Parus spilonotus subviridis",110,"Subspecies","Machlolophus spilonotus subviridis",110,"Subspecies",209770,1
70748,"Parus spilonotus rex",110,"Subspecies","Machlolophus spilonotus rex",110,"Subspecies",209780,1
70749,"Parus spilonotus basileus",110,"Subspecies","Machlolophus spilonotus basileus",110,"Subspecies",209790,1
70660,"Parus guineensis",100,"Species","Melaniparus guineensis",100,"Species",209810,3
70661,"Parus leucomelas",100,"Species","Melaniparus leucomelas",100,"Species",209820,2
70662,"Parus leucomelas leucomelas",110,"Subspecies","Melaniparus leucomelas leucomelas",110,"Subspecies",209830,1
70663,"Parus leucomelas insignis",110,"Subspecies","Melaniparus leucomelas insignis",110,"Subspecies",209840,1
70665,"Parus niger",100,"Species","Melaniparus niger",100,"Species",209850,1
70666,"Parus niger ravidus",110,"Subspecies","Melaniparus niger ravidus",110,"Subspecies",209860,1
70667,"Parus niger xanthostomus",110,"Subspecies","Melaniparus niger xanthostomus",110,"Subspecies",209870,1
70668,"Parus niger niger",110,"Subspecies","Melaniparus niger niger",110,"Subspecies",209880,1
70664,"Parus carpi",100,"Species","Melaniparus carpi",100,"Species",209890,2
70669,"Parus albiventris",100,"Species","Melaniparus albiventris",100,"Species",209900,4
70670,"Parus leuconotus",100,"Species","Melaniparus leuconotus",100,"Species",209910,2
70671,"Parus funereus",100,"Species","Melaniparus funereus",100,"Species",209920,2
70672,"Parus funereus funereus",110,"Subspecies","Melaniparus funereus funereus",110,"Subspecies",209930,1
70673,"Parus funereus gabela",110,"Subspecies","Melaniparus funereus gabela",110,"Subspecies",209940,1
70674,"Parus rufiventris",100,"Species","Melaniparus rufiventris",100,"Species",209950,1
70675,"Parus rufiventris rufiventris",110,"Subspecies","Melaniparus rufiventris rufiventris",110,"Subspecies",209960,1
70676,"Parus rufiventris masukuensis",110,"Subspecies","Melaniparus rufiventris masukuensis",110,"Subspecies",209970,1
70677,"Parus rufiventris diligens",110,"Subspecies","Melaniparus rufiventris diligens",110,"Subspecies",209980,1
70678,"Parus pallidiventris",100,"Species","Melaniparus pallidiventris",100,"Species",209990,2
70679,"Parus pallidiventris pallidiventris",110,"Subspecies","Melaniparus pallidiventris pallidiventris",110,"Subspecies",210000,1
70680,"Parus pallidiventris stenotopicus",110,"Subspecies","Melaniparus pallidiventris stenotopicus",110,"Subspecies",210010,1
70681,"Parus fringillinus",100,"Species","Melaniparus fringillinus",100,"Species",210020,2
70682,"Parus fasciiventer",100,"Species","Melaniparus fasciiventer",100,"Species",210030,2
70683,"Parus fasciiventer fasciiventer",110,"Subspecies","Melaniparus fasciiventer fasciiventer",110,"Subspecies",210040,1
70684,"Parus fasciiventer tanganjicae",110,"Subspecies","Melaniparus fasciiventer tanganjicae",110,"Subspecies",210050,1
70685,"Parus fasciiventer kaboboensis",110,"Subspecies","Melaniparus fasciiventer kaboboensis",110,"Subspecies",210060,1
70686,"Parus thruppi",100,"Species","Melaniparus thruppi",100,"Species",210070,2
70687,"Parus thruppi thruppi",110,"Subspecies","Melaniparus thruppi thruppi",110,"Subspecies",210080,1
70688,"Parus thruppi barakae",110,"Subspecies","Melaniparus thruppi barakae",110,"Subspecies",210090,1
70689,"Parus griseiventris",100,"Species","Melaniparus griseiventris",100,"Species",210100,2
70690,"Parus cinerascens",100,"Species","Melaniparus cinerascens",100,"Species",210110,2
70691,"Parus cinerascens benguelae",110,"Subspecies","Melaniparus cinerascens benguelae",110,"Subspecies",210120,1
70692,"Parus cinerascens cinerascens",110,"Subspecies","Melaniparus cinerascens cinerascens",110,"Subspecies",210130,1
70693,"Parus afer",100,"Species","Melaniparus afer",100,"Species",210140,2
70694,"Parus afer arens",110,"Subspecies","Melaniparus afer arens",110,"Subspecies",210150,1
70695,"Parus afer afer",110,"Subspecies","Melaniparus afer afer",110,"Subspecies",210160,1
1175,"Paridae sp",100,"Species","Paridae sp.",70,"Subfamily (non-standard)",210170,1
71117,"Ammomanes grayi",100,"Species","Ammomanopsis grayi",100,"Species",211020,1
71035,"Certhilauda brevirostris",100,"Species","Certhilauda curvirostris",100,"Species",211190,1
71069,"Rhamphocoris clotbey",100,"Species","Ramphocoris clotbey",100,"Species",211290,2
70900,"Mirafra hova",100,"Species","Eremopterix hova",100,"Species",211630,2
71002,"Mirafra sabota",100,"Species","Calendulauda sabota",100,"Species",211850,1
71001,"Mirafra poecilosterna",100,"Species","Calendulauda poecilosterna",100,"Species",211950,1
70998,"Mirafra alopex",100,"Species","Calendulauda alopex",100,"Species",211960,1
70990,"Mirafra africanoides",100,"Species","Calendulauda africanoides",100,"Species",211990,1
71012,"Certhilauda albescens",100,"Species","Calendulauda albescens",100,"Species",212060,1
71021,"Certhilauda burra",100,"Species","Calendulauda burra",100,"Species",212110,1
71016,"Certhilauda erythrochlamys",100,"Species","Calendulauda erythrochlamys",100,"Species",212120,1
71017,"Certhilauda barlowi",100,"Species","Calendulauda barlowi",100,"Species",212130,1
70963,"Mirafra apiata fasciolata",110,"Subspecies","Mirafra fasciolata",100,"Species",212210,1
70914,"Mirafra sharpii",100,"Species","Mirafra africana sharpii",110,"Subspecies",212420,1
70980,"Mirafra degodiensis",100,"Species","Mirafra gilletti degodiensis",110,"Subspecies",213110,1
71185,"Eremalauda starki",100,"Species","Spizocorys starki",100,"Species",213320,1
71195,"Pseudalaemon fremantlii",100,"Species","Spizocorys fremantlii",100,"Species",213330,2
71196,"Pseudalaemon fremantlii fremantlii",110,"Subspecies","Spizocorys fremantlii fremantlii",110,"Subspecies",213340,1
71197,"Pseudalaemon fremantlii megaensis",110,"Subspecies","Spizocorys fremantlii megaensis",110,"Subspecies",213350,1
71198,"Pseudalaemon fremantlii delamerei",110,"Subspecies","Spizocorys fremantlii delamerei",110,"Subspecies",213360,1
314,"Melanocorypha leucoptera",100,"Species","Alauda leucoptera",100,"Species",213510,6
71276,"Alauda japonica",100,"Species","Alauda arvensis japonica",110,"Subspecies",213780,1
71199,"Galerida sp",90,"Subgenus (non-standard)","Galerida",80,"Genus",213790,1
71235,"Galerida macrorhyncha randoni",110,"Subspecies","Galerida macrorhyncha randonii",110,"Subspecies",214390,1
71347,"Eremophila balcanica",100,"Species","Eremophila alpestris balcanica",110,"Subspecies",214740,1
71129,"Calandrella brachydactyla dukhunensis",110,"Subspecies","Calandrella dukhunensis",100,"Species",214910,1
71134,"Calandrella erlangeri",100,"Species","Calandrella blanfordi erlangeri",110,"Subspecies",214940,3
71131,"Calandrella blanfordi eremica",110,"Subspecies","Calandrella eremica",100,"Species",214950,2
71133,"Calandrella blanfordi daaroodensis",110,"Subspecies","Calandrella eremica daaroodensis",110,"Subspecies",214970,2
71167,"Calandrella athensis",100,"Species","Alaudala athensis",100,"Species",215310,2
71154,"Calandrella cheleensis",100,"Species","Alaudala cheleensis",100,"Species",215320,3
71157,"Calandrella cheleensis leucophaea",110,"Subspecies","Alaudala cheleensis leucophaea",110,"Subspecies",215330,1
71158,"Calandrella cheleensis seebohmi",110,"Subspecies","Alaudala cheleensis seebohmi",110,"Subspecies",215340,1
71159,"Calandrella cheleensis tuvinica",110,"Subspecies","Alaudala cheleensis tuvinica",110,"Subspecies",215350,1
71160,"Calandrella cheleensis cheleensis",110,"Subspecies","Alaudala cheleensis cheleensis",110,"Subspecies",215360,1
71161,"Calandrella cheleensis kukunoorensis",110,"Subspecies","Alaudala cheleensis kukunoorensis",110,"Subspecies",215370,1
71162,"Calandrella cheleensis beicki",110,"Subspecies","Alaudala cheleensis beicki",110,"Subspecies",215380,1
71163,"Calandrella somalica",100,"Species","Alaudala somalica",100,"Species",215390,1
71164,"Calandrella somalica perconfusa",110,"Subspecies","Alaudala somalica perconfusa",110,"Subspecies",215400,1
71165,"Calandrella somalica somalica",110,"Subspecies","Alaudala somalica somalica",110,"Subspecies",215410,1
71166,"Calandrella somalica megaensis",110,"Subspecies","Alaudala somalica megaensis",110,"Subspecies",215420,1
316,"Calandrella rufescens",100,"Species","Alaudala rufescens",100,"Species",215430,7
71147,"Calandrella rufescens rufescens",110,"Subspecies","Alaudala rufescens rufescens",110,"Subspecies",215440,2
71148,"Calandrella rufescens polatzeki",110,"Subspecies","Alaudala rufescens polatzeki",110,"Subspecies",215450,2
