tetrad_id,country,easting,northing
TF73T,B,577000,337000
TF73U,B,577000,339000
TF74Q,B,577000,341000
TF74R,B,577000,343000
TF74S,B,577000,345000
TF74T,B,577000,347000
TF70V,B,579000,301000
TF70W,B,579000,303000
TF70X,B,579000,305000
TF70Y,B,579000,307000
TF70Z,B,579000,309000
TF71V,B,579000,311000
TF71W,B,579000,313000
TF71X,B,579000,315000
TF71Y,B,579000,317000
TF71Z,B,579000,319000
TF72V,B,579000,321000
TF72W,B,579000,323000
TF72X,B,579000,325000
TF72Y,B,579000,327000
TF72Z,B,579000,329000
TF73V,B,579000,331000
TF73W,B,579000,333000
TF73X,B,579000,335000
TF73Y,B,579000,337000
TF73Z,B,579000,339000
TF74V,B,579000,341000
TF74W,B,579000,343000
TF74X,B,579000,345000
TF74Y,B,579000,347000
TF80A,B,581000,301000
TF80B,B,581000,303000
TF80C,B,581000,305000
TF80D,B,581000,307000
TF80E,B,581000,309000
TF81A,B,581000,311000
TF81B,B,581000,313000
TF81C,B,581000,315000
TF81D,B,581000,317000
TF81E,B,581000,319000
TF82A,B,581000,321000
TF82B,B,581000,323000
TF82C,B,581000,325000
TF82D,B,581000,327000
TF82E,B,581000,329000
TF83A,B,581000,331000
TF83B,B,581000,333000
TF83C,B,581000,335000
TF83D,B,581000,337000
TF83E,B,581000,339000
TF84A,B,581000,341000
TF84B,B,581000,343000
TF84C,B,581000,345000
TF84D,B,581000,347000
TF80F,B,583000,301000
TF80G,B,583000,303000
TF80H,B,583000,305000
TF80I,B,583000,307000
TF80J,B,583000,309000
TF81F,B,583000,311000
TF81G,B,583000,313000
TF81H,B,583000,315000
TF81I,B,583000,317000
TF81J,B,583000,319000
TF82F,B,583000,321000
TF82G,B,583000,323000
TF82H,B,583000,325000
TF82I,B,583000,327000
TF82J,B,583000,329000
TF83F,B,583000,331000
TF83G,B,583000,333000
TF83H,B,583000,335000
TF83I,B,583000,337000
TF83J,B,583000,339000
TF84F,B,583000,341000
TF84G,B,583000,343000
TF84H,B,583000,345000
TF84I,B,583000,347000
TF80K,B,585000,301000
TF80L,B,585000,303000
TF80M,B,585000,305000
TF80N,B,585000,307000
TF80P,B,585000,309000
TF81K,B,585000,311000
TF81L,B,585000,313000
TF81M,B,585000,315000
TF81N,B,585000,317000
TF81P,B,585000,319000
TF82K,B,585000,321000
TF82L,B,585000,323000
TF82M,B,585000,325000
TF82N,B,585000,327000
TF82P,B,585000,329000
TF83K,B,585000,331000
TF83L,B,585000,333000
TF83M,B,585000,335000
TF83N,B,585000,337000
TF83P,B,585000,339000
TF84K,B,585000,341000
TF84L,B,585000,343000
TF84M,B,585000,345000
TF84N,B,585000,347000
TF80Q,B,587000,301000
TF80R,B,587000,303000
TF80S,B,587000,305000
TF80T,B,587000,307000
TF80U,B,587000,309000
TF81Q,B,587000,311000
TF81R,B,587000,313000
TF81S,B,587000,315000
TF81T,B,587000,317000
TF81U,B,587000,319000
TF82Q,B,587000,321000
TF82R,B,587000,323000
TF82S,B,587000,325000
TF82T,B,587000,327000
TF82U,B,587000,329000
TF83Q,B,587000,331000
TF83R,B,587000,333000
TF83S,B,587000,335000
TF83T,B,587000,337000
TF83U,B,587000,339000
TF84Q,B,587000,341000
TF84R,B,587000,343000
TF84S,B,587000,345000
TF84T,B,587000,347000
TF80V,B,589000,301000
TF80W,B,589000,303000
TF80X,B,589000,305000
TF80Y,B,589000,307000
TF80Z,B,589000,309000
TF81V,B,589000,311000
TF81W,B,589000,313000
TF81X,B,589000,315000
TF81Y,B,589000,317000
TF81Z,B,589000,319000
TF82V,B,589000,321000
TF82W,B,589000,323000
TF82X,B,589000,325000
TF82Y,B,589000,327000
TF82Z,B,589000,329000
TF83V,B,589000,331000
TF83W,B,589000,333000
TF83X,B,589000,335000
TF83Y,B,589000,337000
TF83Z,B,589000,339000
TF84V,B,589000,341000
TF84W,B,589000,343000
TF84X,B,589000,345000
TF84Y,B,589000,347000
TF90A,B,591000,301000
TF90B,B,591000,303000
TF90C,B,591000,305000
TF90D,B,591000,307000
TF90E,B,591000,309000
TF91A,B,591000,311000
TF91B,B,591000,313000
TF91C,B,591000,315000
TF91D,B,591000,317000
TF91E,B,591000,319000
TF92A,B,591000,321000
TF92B,B,591000,323000
TF92C,B,591000,325000
TF92D,B,591000,327000
TF92E,B,591000,329000
TF93A,B,591000,331000
TF93B,B,591000,333000
TF93C,B,591000,335000
TF93D,B,591000,337000
TF93E,B,591000,339000
TF94A,B,591000,341000
TF94B,B,591000,343000
TF94C,B,591000,345000
TF94D,B,591000,347000
TF90F,B,593000,301000
TF90G,B,593000,303000
TF90H,B,593000,305000
TF90I,B,593000,307000
TF90J,B,593000,309000
TF91F,B,593000,311000
TF91G,B,593000,313000
TF91H,B,593000,315000
TF91I,B,593000,317000
TF91J,B,593000,319000
TF92F,B,593000,321000
TF92G,B,593000,323000
TF92H,B,593000,325000
TF92I,B,593000,327000
TF92J,B,593000,329000
TF93F,B,593000,331000
TF93G,B,593000,333000
TF93H,B,593000,335000
TF93I,B,593000,337000
TF93J,B,593000,339000
TF94F,B,593000,341000
TF94G,B,593000,343000
TF94H,B,593000,345000
TF94I,B,593000,347000
TF90K,B,595000,301000
TF90L,B,595000,303000
TF90M,B,595000,305000
TF90N,B,595000,307000
TF90P,B,595000,309000
TF91K,B,595000,311000
TF91L,B,595000,313000
TF91M,B,595000,315000
TF91N,B,595000,317000
TF91P,B,595000,319000
TF92K,B,595000,321000
TF92L,B,595000,323000
TF92M,B,595000,325000
TF92N,B,595000,327000
TF92P,B,595000,329000
TF93K,B,595000,331000
TF93L,B,595000,333000
TF93M,B,595000,335000
TF93N,B,595000,337000
TF93P,B,595000,339000
TF94K,B,595000,341000
TF94L,B,595000,343000
TF94M,B,595000,345000
TF94N,B,595000,347000
TF90Q,B,597000,301000
TF90R,B,597000,303000
TF90S,B,597000,305000
TF90T,B,597000,307000
TF90U,B,597000,309000
TF91Q,B,597000,311000
TF91R,B,597000,313000
TF91S,B,597000,315000
TF91T,B,597000,317000
TF91U,B,597000,319000
TF92Q,B,597000,321000
TF92R,B,597000,323000
TF92S,B,597000,325000
TF92T,B,597000,327000
TF92U,B,597000,329000
TF93Q,B,597000,331000
TF93R,B,597000,333000
TF93S,B,597000,335000
TF93T,B,597000,337000
TF93U,B,597000,339000
TF94Q,B,597000,341000
TF94R,B,597000,343000
TF94S,B,597000,345000
TF94T,B,597000,347000
TF90V,B,599000,301000
TF90W,B,599000,303000
TF90X,B,599000,305000
TF90Y,B,599000,307000
TF90Z,B,599000,309000
TF91V,B,599000,311000
TF91W,B,599000,313000
TF91X,B,599000,315000
TF91Y,B,599000,317000
TF91Z,B,599000,319000
TF92V,B,599000,321000
TF92W,B,599000,323000
TF92X,B,599000,325000
TF92Y,B,599000,327000
TF92Z,B,599000,329000
TF93V,B,599000,331000
TF93W,B,599000,333000
TF93X,B,599000,335000
TF93Y,B,599000,337000
TF93Z,B,599000,339000
TF94V,B,599000,341000
TF94W,B,599000,343000
TF94X,B,599000,345000
TF94Y,B,599000,347000
TG00A,B,601000,301000
TG00B,B,601000,303000
TG00C,B,601000,305000
TG00D,B,601000,307000
TG00E,B,601000,309000
TG01A,B,601000,311000
TG01B,B,601000,313000
TG01C,B,601000,315000
TG01D,B,601000,317000
TG01E,B,601000,319000
TG02A,B,601000,321000
TG02B,B,601000,323000
TG02C,B,601000,325000
TG02D,B,601000,327000
TG02E,B,601000,329000
TG03A,B,601000,331000
TG03B,B,601000,333000
TG03C,B,601000,335000
TG03D,B,601000,337000
TG03E,B,601000,339000
TG04A,B,601000,341000
TG04B,B,601000,343000
TG04C,B,601000,345000
TG04D,B,601000,347000
TG00F,B,603000,301000
TG00G,B,603000,303000
TG00H,B,603000,305000
TG00I,B,603000,307000
TG00J,B,603000,309000
TG01F,B,603000,311000
TG01G,B,603000,313000
TG01H,B,603000,315000
TG01I,B,603000,317000
TG01J,B,603000,319000
TG02F,B,603000,321000
TG02G,B,603000,323000
TG02H,B,603000,325000
TG02I,B,603000,327000
TG02J,B,603000,329000
TG03F,B,603000,331000
TG03G,B,603000,333000
TG03H,B,603000,335000
TG03I,B,603000,337000
TG03J,B,603000,339000
TG04F,B,603000,341000
TG04G,B,603000,343000
TG04H,B,603000,345000
TG04I,B,603000,347000
TG00K,B,605000,301000
TG00L,B,605000,303000
TG00M,B,605000,305000
TG00N,B,605000,307000
TG00P,B,605000,309000
TG01K,B,605000,311000
TG01L,B,605000,313000
TG01M,B,605000,315000
TG01N,B,605000,317000
TG01P,B,605000,319000
TG02K,B,605000,321000
TG02L,B,605000,323000
TG02M,B,605000,325000
TG02N,B,605000,327000
TG02P,B,605000,329000
TG03K,B,605000,331000
TG03L,B,605000,333000
TG03M,B,605000,335000
TG03N,B,605000,337000
TG03P,B,605000,339000
TG04K,B,605000,341000
TG04L,B,605000,343000
TG04M,B,605000,345000
TG00Q,B,607000,301000
TG00R,B,607000,303000
TG00S,B,607000,305000
TG00T,B,607000,307000
TG00U,B,607000,309000
TG01Q,B,607000,311000
TG01R,B,607000,313000
TG01S,B,607000,315000
TG01T,B,607000,317000
TG01U,B,607000,319000
TG02Q,B,607000,321000
TG02R,B,607000,323000
TG02S,B,607000,325000
TG02T,B,607000,327000
TG02U,B,607000,329000
TG03Q,B,607000,331000
TG03R,B,607000,333000
TG03S,B,607000,335000
TG03T,B,607000,337000
TG03U,B,607000,339000
TG04Q,B,607000,341000
TG04R,B,607000,343000
TG04S,B,607000,345000
TG00V,B,609000,301000
TG00W,B,609000,303000
TG00X,B,609000,305000
TG00Y,B,609000,307000
TG00Z,B,609000,309000
TG01V,B,609000,311000
TG01W,B,609000,313000
TG01X,B,609000,315000
TG01Y,B,609000,317000
TG01Z,B,609000,319000
TG02V,B,609000,321000
TG02W,B,609000,323000
TG02X,B,609000,325000
TG02Y,B,609000,327000
TG02Z,B,609000,329000
TG03V,B,609000,331000
TG03W,B,609000,333000
TG03X,B,609000,335000
TG03Y,B,609000,337000
TG03Z,B,609000,339000
TG04V,B,609000,341000
TG04W,B,609000,343000
TG04X,B,609000,345000
TG10A,B,611000,301000
TG10B,B,611000,303000
TG10C,B,611000,305000
TG10D,B,611000,307000
TG10E,B,611000,309000
TG11A,B,611000,311000
TG11B,B,611000,313000
TG11C,B,611000,315000
TG11D,B,611000,317000
TG11E,B,611000,319000
TG12A,B,611000,321000
TG12B,B,611000,323000
TG12C,B,611000,325000
TG12D,B,611000,327000
TG12E,B,611000,329000
TG13A,B,611000,331000
TG13B,B,611000,333000
TG13C,B,611000,335000
TG13D,B,611000,337000
TG13E,B,611000,339000
TG14A,B,611000,341000
TG14B,B,611000,343000
TG10F,B,613000,301000
TG10G,B,613000,303000
TG10H,B,613000,305000
TG10I,B,613000,307000
TG10J,B,613000,309000
TG11F,B,613000,311000
TG11G,B,613000,313000
TG11H,B,613000,315000
TG11I,B,613000,317000
TG11J,B,613000,319000
TG12F,B,613000,321000
TG12G,B,613000,323000
TG12H,B,613000,325000
TG12I,B,613000,327000
TG12J,B,613000,329000
TG13F,B,613000,331000
TG13G,B,613000,333000
TG13H,B,613000,335000
TG13I,B,613000,337000
TG13J,B,613000,339000
TG14F,B,613000,341000
TG14G,B,613000,343000
TG10K,B,615000,301000
TG10L,B,615000,303000
TG10M,B,615000,305000
TG10N,B,615000,307000
TG10P,B,615000,309000
TG11K,B,615000,311000
TG11L,B,615000,313000
TG11M,B,615000,315000
TG11N,B,615000,317000
TG11P,B,615000,319000
TG12K,B,615000,321000
TG12L,B,615000,323000
TG12M,B,615000,325000
TG12N,B,615000,327000
TG12P,B,615000,329000
TG13K,B,615000,331000
TG13L,B,615000,333000
TG13M,B,615000,335000
TG13N,B,615000,337000
TG13P,B,615000,339000
TG14K,B,615000,341000
TG14L,B,615000,343000
TG10Q,B,617000,301000
TG10R,B,617000,303000
TG10S,B,617000,305000
TG10T,B,617000,307000
TG10U,B,617000,309000
TG11Q,B,617000,311000
TG11R,B,617000,313000
TG11S,B,617000,315000
TG11T,B,617000,317000
TG11U,B,617000,319000
TG12Q,B,617000,321000
TG12R,B,617000,323000
TG12S,B,617000,325000
TG12T,B,617000,327000
TG12U,B,617000,329000
TG13Q,B,617000,331000
TG13R,B,617000,333000
TG13S,B,617000,335000
TG13T,B,617000,337000
TG13U,B,617000,339000
TG14Q,B,617000,341000
TG14R,B,617000,343000
TG10V,B,619000,301000
TG10W,B,619000,303000
TG10X,B,619000,305000
TG10Y,B,619000,307000
TG10Z,B,619000,309000
TG11V,B,619000,311000
TG11W,B,619000,313000
TG11X,B,619000,315000
TG11Y,B,619000,317000
TG11Z,B,619000,319000
TG12V,B,619000,321000
TG12W,B,619000,323000
TG12X,B,619000,325000
TG12Y,B,619000,327000
TG12Z,B,619000,329000
TG13V,B,619000,331000
TG13W,B,619000,333000
TG13X,B,619000,335000
TG13Y,B,619000,337000
TG13Z,B,619000,339000
TG14V,B,619000,341000
TG14W,B,619000,343000
TG20A,B,621000,301000
TG20B,B,621000,303000
TG20C,B,621000,305000
TG20D,B,621000,307000
TG20E,B,621000,309000
TG21A,B,621000,311000
TG21B,B,621000,313000
TG21C,B,621000,315000
TG21D,B,621000,317000
TG21E,B,621000,319000
TG22A,B,621000,321000
TG22B,B,621000,323000
TG22C,B,621000,325000
TG22D,B,621000,327000
TG22E,B,621000,329000
TG23A,B,621000,331000
TG23B,B,621000,333000
TG23C,B,621000,335000
TG23D,B,621000,337000
TG23E,B,621000,339000
TG24A,B,621000,341000
TG24B,B,621000,343000
TG20F,B,623000,301000
TG20G,B,623000,303000
TG20H,B,623000,305000
TG20I,B,623000,307000
TG20J,B,623000,309000
TG21F,B,623000,311000
TG21G,B,623000,313000
TG21H,B,623000,315000
TG21I,B,623000,317000
TG21J,B,623000,319000
TG22F,B,623000,321000
TG22G,B,623000,323000
TG22H,B,623000,325000
TG22I,B,623000,327000
TG22J,B,623000,329000
TG23F,B,623000,331000
TG23G,B,623000,333000
TG23H,B,623000,335000
TG23I,B,623000,337000
TG23J,B,623000,339000
TG24F,B,623000,341000
TG24G,B,623000,343000
TG20K,B,625000,301000
TG20L,B,625000,303000
TG20M,B,625000,305000
TG20N,B,625000,307000
TG20P,B,625000,309000
TG21K,B,625000,311000
TG21L,B,625000,313000
TG21M,B,625000,315000
TG21N,B,625000,317000
TG21P,B,625000,319000
TG22K,B,625000,321000
TG22L,B,625000,323000
TG22M,B,625000,325000
TG22N,B,625000,327000
TG22P,B,625000,329000
TG23K,B,625000,331000
TG23L,B,625000,333000
TG23M,B,625000,335000
TG23N,B,625000,337000
TG23P,B,625000,339000
TG24K,B,625000,341000
TG20Q,B,627000,301000
TG20R,B,627000,303000
TG20S,B,627000,305000
TG20T,B,627000,307000
TG20U,B,627000,309000
TG21Q,B,627000,311000
TG21R,B,627000,313000
TG21S,B,627000,315000
TG21T,B,627000,317000
TG21U,B,627000,319000
TG22Q,B,627000,321000
TG22R,B,627000,323000
TG22S,B,627000,325000
TG22T,B,627000,327000
TG22U,B,627000,329000
TG23Q,B,627000,331000
TG23R,B,627000,333000
TG23S,B,627000,335000
TG23T,B,627000,337000
TG23U,B,627000,339000
TG24Q,B,627000,341000
TG20V,B,629000,301000
TG20W,B,629000,303000
TG20X,B,629000,305000
TG20Y,B,629000,307000
TG20Z,B,629000,309000
TG21V,B,629000,311000
TG21W,B,629000,313000
TG21X,B,629000,315000
TG21Y,B,629000,317000
TG21Z,B,629000,319000
TG22V,B,629000,321000
TG22W,B,629000,323000
TG22X,B,629000,325000
TG22Y,B,629000,327000
TG22Z,B,629000,329000
TG23V,B,629000,331000
TG23W,B,629000,333000
TG23X,B,629000,335000
TG23Y,B,629000,337000
TG23Z,B,629000,339000
TG30A,B,631000,301000
TG30B,B,631000,303000
TG30C,B,631000,305000
TG30D,B,631000,307000
TG30E,B,631000,309000
TG31A,B,631000,311000
TG31B,B,631000,313000
TG31C,B,631000,315000
TG31D,B,631000,317000
TG31E,B,631000,319000
TG32A,B,631000,321000
TG32B,B,631000,323000
TG32C,B,631000,325000
TG32D,B,631000,327000
TG32E,B,631000,329000
TG33A,B,631000,331000
TG33B,B,631000,333000
TG33C,B,631000,335000
TG33D,B,631000,337000
TG30F,B,633000,301000
TG30G,B,633000,303000
TG30H,B,633000,305000
TG30I,B,633000,307000
TG30J,B,633000,309000
TG31F,B,633000,311000
TG31G,B,633000,313000
TG31H,B,633000,315000
TG31I,B,633000,317000
TG31J,B,633000,319000
TG32F,B,633000,321000
TG32G,B,633000,323000
TG32H,B,633000,325000
TG32I,B,633000,327000
TG32J,B,633000,329000
TG33F,B,633000,331000
TG33G,B,633000,333000
TG33H,B,633000,335000
TG33I,B,633000,337000
TG30K,B,635000,301000
TG30L,B,635000,303000
TG30M,B,635000,305000
TG30N,B,635000,307000
TG30P,B,635000,309000
TG31K,B,635000,311000
TG31L,B,635000,313000
TG31M,B,635000,315000
TG31N,B,635000,317000
TG31P,B,635000,319000
TG32K,B,635000,321000
TG32L,B,635000,323000
TG32M,B,635000,325000
TG32N,B,635000,327000
TG32P,B,635000,329000
TG33K,B,635000,331000
TG33L,B,635000,333000
TG33M,B,635000,335000
TG30Q,B,637000,301000
TG30R,B,637000,303000
TG30S,B,637000,305000
TG30T,B,637000,307000
TG30U,B,637000,309000
TG31Q,B,637000,311000
TG31R,B,637000,313000
TG31S,B,637000,315000
TG31T,B,637000,317000
TG31U,B,637000,319000
TG32Q,B,637000,321000
TG32R,B,637000,323000
TG32S,B,637000,325000
TG32T,B,637000,327000
TG32U,B,637000,329000
TG33Q,B,637000,331000
TG33R,B,637000,333000
TG30V,B,639000,301000
TG30W,B,639000,303000
TG30X,B,639000,305000
TG30Y,B,639000,307000
TG30Z,B,639000,309000
TG31V,B,639000,311000
TG31W,B,639000,313000
TG31X,B,639000,315000
TG31Y,B,639000,317000
TG31Z,B,639000,319000
TG32V,B,639000,321000
TG32W,B,639000,323000
TG32X,B,639000,325000
TG32Y,B,639000,327000
TG32Z,B,639000,329000
TG33V,B,639000,331000
TG40A,B,641000,301000
TG40B,B,641000,303000
TG40C,B,641000,305000
TG40D,B,641000,307000
TG40E,B,641000,309000
TG41A,B,641000,311000
TG41B,B,641000,313000
TG41C,B,641000,315000
TG41D,B,641000,317000
TG41E,B,641000,319000
TG42A,B,641000,321000
TG42B,B,641000,323000
TG42C,B,641000,325000
TG42D,B,641000,327000
TG42E,B,641000,329000
TG40F,B,643000,301000
TG40G,B,643000,303000
TG40H,B,643000,305000
TG40I,B,643000,307000
TG40J,B,643000,309000
TG41F,B,643000,311000
TG41G,B,643000,313000
TG41H,B,643000,315000
TG41I,B,643000,317000
TG41J,B,643000,319000
TG42F,B,643000,321000
TG42G,B,643000,323000
TG42H,B,643000,325000
TG42I,B,643000,327000
TG42J,B,643000,329000
TG40K,B,645000,301000
TG40L,B,645000,303000
TG40M,B,645000,305000
TG40N,B,645000,307000
TG40P,B,645000,309000
TG41K,B,645000,311000
TG41L,B,645000,313000
TG41M,B,645000,315000
TG41N,B,645000,317000
TG41P,B,645000,319000
TG42K,B,645000,321000
TG42L,B,645000,323000
TG42M,B,645000,325000
TG42N,B,645000,327000
TG40Q,B,647000,301000
TG40R,B,647000,303000
TG40S,B,647000,305000
TG40T,B,647000,307000
TG40U,B,647000,309000
TG41Q,B,647000,311000
TG41R,B,647000,313000
TG41S,B,647000,315000
TG41T,B,647000,317000
TG41U,B,647000,319000
TG42Q,B,647000,321000
TG42R,B,647000,323000
TG42S,B,647000,325000
TG40V,B,649000,301000
TG40W,B,649000,303000
TG40X,B,649000,305000
TG40Y,B,649000,307000
TG40Z,B,649000,309000
TG41V,B,649000,311000
TG41W,B,649000,313000
TG41X,B,649000,315000
TG41Y,B,649000,317000
TG41Z,B,649000,319000
TG42V,B,649000,321000
TG42W,B,649000,323000
TG50A,B,651000,301000
TG50B,B,651000,303000
TG50C,B,651000,305000
TG50D,B,651000,307000
TG50E,B,651000,309000
TG51A,B,651000,311000
TG51B,B,651000,313000
TG51C,B,651000,315000
TG51D,B,651000,317000
TG51E,B,651000,319000
TG50F,B,653000,301000
TG50G,B,653000,303000
TG50H,B,653000,305000
TG50I,B,653000,307000
TG50J,B,653000,309000
TG51F,B,653000,311000
TG51G,B,653000,313000
TG51H,B,653000,315000
TL00A,B,501000,201000
TL00B,B,501000,203000
TL00C,B,501000,205000
TL00D,B,501000,207000
TL00E,B,501000,209000
TL01A,B,501000,211000
TL01B,B,501000,213000
TL01C,B,501000,215000
TL01D,B,501000,217000
TL01E,B,501000,219000
TL02A,B,501000,221000
TL02B,B,501000,223000
TL02C,B,501000,225000
TL02D,B,501000,227000
TL02E,B,501000,229000
TL03A,B,501000,231000
TL03B,B,501000,233000
TL03C,B,501000,235000
TL03D,B,501000,237000
TL03E,B,501000,239000
TL04A,B,501000,241000
TL04B,B,501000,243000
TL04C,B,501000,245000
TL04D,B,501000,247000
TL04E,B,501000,249000
TL05A,B,501000,251000
TL05B,B,501000,253000
TL05C,B,501000,255000
TL05D,B,501000,257000
TL05E,B,501000,259000
TL06A,B,501000,261000
TL06B,B,501000,263000
TL06C,B,501000,265000
TL06D,B,501000,267000
TL06E,B,501000,269000
TL07A,B,501000,271000
TL07B,B,501000,273000
TL07C,B,501000,275000
TL07D,B,501000,277000
TL07E,B,501000,279000
TL08A,B,501000,281000
TL08B,B,501000,283000
TL08C,B,501000,285000
TL08D,B,501000,287000
TL08E,B,501000,289000
TL09A,B,501000,291000
TL09B,B,501000,293000
TL09C,B,501000,295000
TL09D,B,501000,297000
TL09E,B,501000,299000
TL00F,B,503000,201000
TL00G,B,503000,203000
TL00H,B,503000,205000
TL00I,B,503000,207000
TL00J,B,503000,209000
TL01F,B,503000,211000
TL01G,B,503000,213000
TL01H,B,503000,215000
TL01I,B,503000,217000
TL01J,B,503000,219000
TL02F,B,503000,221000
TL02G,B,503000,223000
TL02H,B,503000,225000
TL02I,B,503000,227000
TL02J,B,503000,229000
TL03F,B,503000,231000
TL03G,B,503000,233000
TL03H,B,503000,235000
TL03I,B,503000,237000
TL03J,B,503000,239000
TL04F,B,503000,241000
TL04G,B,503000,243000
TL04H,B,503000,245000
TL04I,B,503000,247000
TL04J,B,503000,249000
TL05F,B,503000,251000
TL05G,B,503000,253000
TL05H,B,503000,255000
TL05I,B,503000,257000
TL05J,B,503000,259000
TL06F,B,503000,261000
TL06G,B,503000,263000
TL06H,B,503000,265000
TL06I,B,503000,267000
TL06J,B,503000,269000
TL07F,B,503000,271000
TL07G,B,503000,273000
TL07H,B,503000,275000
TL07I,B,503000,277000
TL07J,B,503000,279000
TL08F,B,503000,281000
TL08G,B,503000,283000
TL08H,B,503000,285000
TL08I,B,503000,287000
TL08J,B,503000,289000
TL09F,B,503000,291000
TL09G,B,503000,293000
TL09H,B,503000,295000
TL09I,B,503000,297000
TL09J,B,503000,299000
TL00K,B,505000,201000
TL00L,B,505000,203000
TL00M,B,505000,205000
TL00N,B,505000,207000
TL00P,B,505000,209000
TL01K,B,505000,211000
TL01L,B,505000,213000
TL01M,B,505000,215000
TL01N,B,505000,217000
TL01P,B,505000,219000
TL02K,B,505000,221000
TL02L,B,505000,223000
TL02M,B,505000,225000
TL02N,B,505000,227000
TL02P,B,505000,229000
TL03K,B,505000,231000
TL03L,B,505000,233000
TL03M,B,505000,235000
TL03N,B,505000,237000
TL03P,B,505000,239000
TL04K,B,505000,241000
TL04L,B,505000,243000
TL04M,B,505000,245000
TL04N,B,505000,247000
TL04P,B,505000,249000
TL05K,B,505000,251000
TL05L,B,505000,253000
TL05M,B,505000,255000
TL05N,B,505000,257000
TL05P,B,505000,259000
TL06K,B,505000,261000
TL06L,B,505000,263000
TL06M,B,505000,265000
TL06N,B,505000,267000
TL06P,B,505000,269000
TL07K,B,505000,271000
TL07L,B,505000,273000
TL07M,B,505000,275000
TL07N,B,505000,277000
TL07P,B,505000,279000
TL08K,B,505000,281000
TL08L,B,505000,283000
TL08M,B,505000,285000
TL08N,B,505000,287000
TL08P,B,505000,289000
TL09K,B,505000,291000
TL09L,B,505000,293000
TL09M,B,505000,295000
TL09N,B,505000,297000
TL09P,B,505000,299000
TL00Q,B,507000,201000
TL00R,B,507000,203000
TL00S,B,507000,205000
TL00T,B,507000,207000
TL00U,B,507000,209000
TL01Q,B,507000,211000
TL01R,B,507000,213000
TL01S,B,507000,215000
TL01T,B,507000,217000
TL01U,B,507000,219000
TL02Q,B,507000,221000
TL02R,B,507000,223000
TL02S,B,507000,225000
TL02T,B,507000,227000
TL02U,B,507000,229000
TL03Q,B,507000,231000
TL03R,B,507000,233000
TL03S,B,507000,235000
TL03T,B,507000,237000
TL03U,B,507000,239000
TL04Q,B,507000,241000
TL04R,B,507000,243000
TL04S,B,507000,245000
TL04T,B,507000,247000
TL04U,B,507000,249000
TL05Q,B,507000,251000
TL05R,B,507000,253000
TL05S,B,507000,255000
TL05T,B,507000,257000
TL05U,B,507000,259000
TL06Q,B,507000,261000
TL06R,B,507000,263000
TL06S,B,507000,265000
TL06T,B,507000,267000
TL06U,B,507000,269000
TL07Q,B,507000,271000
TL07R,B,507000,273000
TL07S,B,507000,275000
TL07T,B,507000,277000
TL07U,B,507000,279000
TL08Q,B,507000,281000
TL08R,B,507000,283000
TL08S,B,507000,285000
TL08T,B,507000,287000
TL08U,B,507000,289000
TL09Q,B,507000,291000
TL09R,B,507000,293000
TL09S,B,507000,295000
TL09T,B,507000,297000
TL09U,B,507000,299000
TL00V,B,509000,201000
TL00W,B,509000,203000
TL00X,B,509000,205000
TL00Y,B,509000,207000
TL00Z,B,509000,209000
TL01V,B,509000,211000
TL01W,B,509000,213000
TL01X,B,509000,215000
TL01Y,B,509000,217000
TL01Z,B,509000,219000
TL02V,B,509000,221000
TL02W,B,509000,223000
TL02X,B,509000,225000
TL02Y,B,509000,227000
TL02Z,B,509000,229000
TL03V,B,509000,231000
TL03W,B,509000,233000
TL03X,B,509000,235000
TL03Y,B,509000,237000
TL03Z,B,509000,239000
TL04V,B,509000,241000
TL04W,B,509000,243000
TL04X,B,509000,245000
TL04Y,B,509000,247000
TL04Z,B,509000,249000
TL05V,B,509000,251000
TL05W,B,509000,253000
TL05X,B,509000,255000
TL05Y,B,509000,257000
TL05Z,B,509000,259000
TL06V,B,509000,261000
TL06W,B,509000,263000
TL06X,B,509000,265000
TL06Y,B,509000,267000
TL06Z,B,509000,269000
TL07V,B,509000,271000
TL07W,B,509000,273000
TL07X,B,509000,275000
TL07Y,B,509000,277000
TL07Z,B,509000,279000
TL08V,B,509000,281000
TL08W,B,509000,283000
TL08X,B,509000,285000
TL08Y,B,509000,287000
TL08Z,B,509000,289000
TL09V,B,509000,291000
TL09W,B,509000,293000
TL09X,B,509000,295000
TL09Y,B,509000,297000
TL09Z,B,509000,299000
TL10A,B,511000,201000
TL10B,B,511000,203000
TL10C,B,511000,205000
TL10D,B,511000,207000
TL10E,B,511000,209000
TL11A,B,511000,211000
TL11B,B,511000,213000
TL11C,B,511000,215000
TL11D,B,511000,217000
TL11E,B,511000,219000
TL12A,B,511000,221000
TL12B,B,511000,223000
TL12C,B,511000,225000
TL12D,B,511000,227000
TL12E,B,511000,229000
TL13A,B,511000,231000
TL13B,B,511000,233000
TL13C,B,511000,235000
TL13D,B,511000,237000
TL13E,B,511000,239000
TL14A,B,511000,241000
TL14B,B,511000,243000
TL14C,B,511000,245000
TL14D,B,511000,247000
TL14E,B,511000,249000
TL15A,B,511000,251000
TL15B,B,511000,253000
TL15C,B,511000,255000
TL15D,B,511000,257000
TL15E,B,511000,259000
TL16A,B,511000,261000
TL16B,B,511000,263000
TL16C,B,511000,265000
TL16D,B,511000,267000
TL16E,B,511000,269000
TL17A,B,511000,271000
TL17B,B,511000,273000
