tenkm,easting,northing
SW95,195000,55000
SW96,195000,65000
SW97,195000,75000
SW98,195000,85000
SW99,195000,95000
SX03,205000,35000
SX04,205000,45000
SX05,205000,55000
SX06,205000,65000
SX07,205000,75000
SX08,205000,85000
SX09,205000,95000
SX13,215000,35000
SX14,215000,45000
SX15,215000,55000
SX16,215000,65000
SX17,215000,75000
SX18,215000,85000
SX19,215000,95000
SX23,225000,35000
SX24,225000,45000
SX25,225000,55000
SX26,225000,65000
SX27,225000,75000
SX28,225000,85000
SX29,225000,95000
SX33,235000,35000
SX34,235000,45000
SX35,235000,55000
SX36,235000,65000
SX37,235000,75000
SX38,235000,85000
SX39,235000,95000
SX43,245000,35000
SX44,245000,45000
SX45,245000,55000
SX46,245000,65000
SX47,245000,75000
SX48,245000,85000
SX49,245000,95000
SX53,255000,35000
SX54,255000,45000
SX55,255000,55000
SX56,255000,65000
SX57,255000,75000
SX58,255000,85000
SX59,255000,95000
SX62,265000,25000
SX63,265000,35000
SX64,265000,45000
SX65,265000,55000
SX66,265000,65000
SX67,265000,75000
SX68,265000,85000
SX69,265000,95000
SX72,275000,25000
SX73,275000,35000
SX74,275000,45000
SX75,275000,55000
SX76,275000,65000
SX77,275000,75000
SX78,275000,85000
SX79,275000,95000
SX82,285000,25000
SX83,285000,35000
SX84,285000,45000
SX85,285000,55000
SX86,285000,65000
SX87,285000,75000
SX88,285000,85000
SX89,285000,95000
SX92,295000,25000
SX93,295000,35000
SX94,295000,45000
SX95,295000,55000
SX96,295000,65000
SX97,295000,75000
SX98,295000,85000
SX99,295000,95000
SY03,305000,35000
SY04,305000,45000
SY05,305000,55000
SY06,305000,65000
SY07,305000,75000
SY08,305000,85000
SY09,305000,95000
SY15,315000,55000
SY16,315000,65000
SY17,315000,75000
SY18,315000,85000
SY19,315000,95000
SY25,325000,55000
SY26,325000,65000
SY27,325000,75000
SY28,325000,85000
SY29,325000,95000
SY35,335000,55000
SY36,335000,65000
SY37,335000,75000
SY38,335000,85000
SY39,335000,95000
SY45,345000,55000
SY46,345000,65000
SY47,345000,75000
SY48,345000,85000
SY49,345000,95000
SY55,355000,55000
SY56,355000,65000
SY57,355000,75000
SY58,355000,85000
SY59,355000,95000
SY65,365000,55000
SY66,365000,65000
SY67,365000,75000
SY68,365000,85000
SY69,365000,95000
SY75,375000,55000
SY76,375000,65000
SY77,375000,75000
SY78,375000,85000
SY79,375000,95000
SY85,385000,55000
SY86,385000,65000
SY87,385000,75000
SY88,385000,85000
SY89,385000,95000
SY96,395000,65000
SY97,395000,75000
SY98,395000,85000
SY99,395000,95000
SZ06,405000,65000
SZ07,405000,75000
SZ08,405000,85000
SZ09,405000,95000
SZ16,415000,65000
SZ17,415000,75000
SZ18,415000,85000
SZ19,415000,95000
SZ26,425000,65000
SZ27,425000,75000
SZ28,425000,85000
SZ29,425000,95000
SZ36,435000,65000
SZ37,435000,75000
SZ38,435000,85000
SZ39,435000,95000
SZ45,445000,55000
SZ46,445000,65000
SZ47,445000,75000
SZ48,445000,85000
SZ49,445000,95000
SZ55,455000,55000
SZ56,455000,65000
SZ57,455000,75000
SZ58,455000,85000
SZ59,455000,95000
SZ66,465000,65000
SZ67,465000,75000
SZ68,465000,85000
SZ69,465000,95000
SZ76,475000,65000
SZ77,475000,75000
SZ78,475000,85000
SZ79,475000,95000
SZ88,485000,85000
SZ89,485000,95000
SZ98,495000,85000
SZ99,495000,95000
TA00,505000,405000
TA01,505000,415000
TA02,505000,425000
TA03,505000,435000
TA04,505000,445000
TA05,505000,455000
TA06,505000,465000
TA07,505000,475000
TA08,505000,485000
TA09,505000,495000
TA10,515000,405000
TA11,515000,415000
TA12,515000,425000
TA13,515000,435000
TA14,515000,445000
TA15,515000,455000
TA16,515000,465000
TA17,515000,475000
TA18,515000,485000
TA19,515000,495000
TA20,525000,405000
TA21,525000,415000
TA22,525000,425000
TA23,525000,435000
TA24,525000,445000
TA25,525000,455000
TA26,525000,465000
TA27,525000,475000
TA28,525000,485000
TA30,535000,405000
TA31,535000,415000
TA32,535000,425000
TA33,535000,435000
TA34,535000,445000
TA35,535000,455000
TA36,535000,465000
TA37,535000,475000
TA40,545000,405000
TA41,545000,415000
TA42,545000,425000
TA43,545000,435000
TA44,545000,445000
TA50,555000,405000
TA51,555000,415000
TA52,555000,425000
TA60,565000,405000
TA61,565000,415000
TF00,505000,305000
TF01,505000,315000
TF02,505000,325000
TF03,505000,335000
TF04,505000,345000
TF05,505000,355000
TF06,505000,365000
TF07,505000,375000
TF08,505000,385000
TF09,505000,395000
TF10,515000,305000
TF11,515000,315000
TF12,515000,325000
TF13,515000,335000
TF14,515000,345000
TF15,515000,355000
TF16,515000,365000
TF17,515000,375000
TF18,515000,385000
TF19,515000,395000
TF20,525000,305000
TF21,525000,315000
TF22,525000,325000
TF23,525000,335000
TF24,525000,345000
TF25,525000,355000
TF26,525000,365000
TF27,525000,375000
TF28,525000,385000
TF29,525000,395000
TF30,535000,305000
TF31,535000,315000
TF32,535000,325000
TF33,535000,335000
TF34,535000,345000
TF35,535000,355000
TF36,535000,365000
TF37,535000,375000
TF38,535000,385000
TF39,535000,395000
TF40,545000,305000
TF41,545000,315000
TF42,545000,325000
TF43,545000,335000
TF44,545000,345000
TF45,545000,355000
TF46,545000,365000
TF47,545000,375000
TF48,545000,385000
TF49,545000,395000
TF50,555000,305000
TF51,555000,315000
TF52,555000,325000
TF53,555000,335000
TF54,555000,345000
TF55,555000,355000
TF56,555000,365000
TF57,555000,375000
TF58,555000,385000
TF59,555000,395000
TF60,565000,305000
TF61,565000,315000
TF62,565000,325000
TF63,565000,335000
TF64,565000,345000
TF65,565000,355000
TF66,565000,365000
TF67,565000,375000
TF68,565000,385000
TF69,565000,395000
TF70,575000,305000
TF71,575000,315000
TF72,575000,325000
TF73,575000,335000
TF74,575000,345000
TF75,575000,355000
TF76,575000,365000
TF77,575000,375000
TF78,575000,385000
TF80,585000,305000
TF81,585000,315000
TF82,585000,325000
TF83,585000,335000
TF84,585000,345000
TF85,585000,355000
TF90,595000,305000
TF91,595000,315000
TF92,595000,325000
TF93,595000,335000
TF94,595000,345000
TF95,595000,355000
TG00,605000,305000
TG01,605000,315000
TG02,605000,325000
TG03,605000,335000
TG04,605000,345000
TG05,605000,355000
TG10,615000,305000
TG11,615000,315000
TG12,615000,325000
TG13,615000,335000
TG14,615000,345000
TG15,615000,355000
TG20,625000,305000
TG21,625000,315000
TG22,625000,325000
TG23,625000,335000
TG24,625000,345000
TG25,625000,355000
TG30,635000,305000
TG31,635000,315000
TG32,635000,325000
TG33,635000,335000
TG34,635000,345000
TG35,635000,355000
TG40,645000,305000
TG41,645000,315000
TG42,645000,325000
TG43,645000,335000
TG44,645000,345000
TG45,645000,355000
TG50,655000,305000
TG51,655000,315000
TG52,655000,325000
TG53,655000,335000
TG54,655000,345000
TG60,665000,305000
TG61,665000,315000
TG62,665000,325000
TG63,665000,335000
TL00,505000,205000
TL01,505000,215000
TL02,505000,225000
TL03,505000,235000
TL04,505000,245000
TL05,505000,255000
TL06,505000,265000
TL07,505000,275000
TL08,505000,285000
TL09,505000,295000
TL10,515000,205000
TL11,515000,215000
TL12,515000,225000
TL13,515000,235000
TL14,515000,245000
TL15,515000,255000
TL16,515000,265000
TL17,515000,275000
TL18,515000,285000
TL19,515000,295000
TL20,525000,205000
TL21,525000,215000
TL22,525000,225000
TL23,525000,235000
TL24,525000,245000
TL25,525000,255000
TL26,525000,265000
TL27,525000,275000
TL28,525000,285000
TL29,525000,295000
TL30,535000,205000
TL31,535000,215000
TL32,535000,225000
TL33,535000,235000
TL34,535000,245000
TL35,535000,255000
TL36,535000,265000
TL37,535000,275000
TL38,535000,285000
TL39,535000,295000
TL40,545000,205000
TL41,545000,215000
TL42,545000,225000
TL43,545000,235000
TL44,545000,245000
TL45,545000,255000
TL46,545000,265000
TL47,545000,275000
TL48,545000,285000
TL49,545000,295000
TL50,555000,205000
TL51,555000,215000
TL52,555000,225000
TL53,555000,235000
TL54,555000,245000
TL55,555000,255000
TL56,555000,265000
TL57,555000,275000
TL58,555000,285000
TL59,555000,295000
TL60,565000,205000
TL61,565000,215000
TL62,565000,225000
TL63,565000,235000
TL64,565000,245000
TL65,565000,255000
TL66,565000,265000
TL67,565000,275000
TL68,565000,285000
TL69,565000,295000
TL70,575000,205000
TL71,575000,215000
TL72,575000,225000
TL73,575000,235000
TL74,575000,245000
TL75,575000,255000
TL76,575000,265000
TL77,575000,275000
TL78,575000,285000
TL79,575000,295000
TL80,585000,205000
TL81,585000,215000
TL82,585000,225000
TL83,585000,235000
TL84,585000,245000
TL85,585000,255000
TL86,585000,265000
TL87,585000,275000
TL88,585000,285000
TL89,585000,295000
TL90,595000,205000
TL91,595000,215000
TL92,595000,225000
TL93,595000,235000
TL94,595000,245000
TL95,595000,255000
TL96,595000,265000
TL97,595000,275000
TL98,595000,285000
TL99,595000,295000
TM00,605000,205000
TM01,605000,215000
TM02,605000,225000
TM03,605000,235000
TM04,605000,245000
TM05,605000,255000
TM06,605000,265000
TM07,605000,275000
TM08,605000,285000
TM09,605000,295000
TM10,615000,205000
TM11,615000,215000
TM12,615000,225000
TM13,615000,235000
TM14,615000,245000
TM15,615000,255000
TM16,615000,265000
TM17,615000,275000
TM18,615000,285000
TM19,615000,295000
TM20,625000,205000
TM21,625000,215000
TM22,625000,225000
TM23,625000,235000
TM24,625000,245000
TM25,625000,255000
TM26,625000,265000
TM27,625000,275000
TM28,625000,285000
TM29,625000,295000
TM30,635000,205000
TM31,635000,215000
TM32,635000,225000
TM33,635000,235000
TM34,635000,245000
TM35,635000,255000
TM36,635000,265000
TM37,635000,275000
TM38,635000,285000
TM39,635000,295000
TM43,645000,235000
TM44,645000,245000
TM45,645000,255000
TM46,645000,265000
TM47,645000,275000
TM48,645000,285000
TM49,645000,295000
TM53,655000,235000
TM54,655000,245000
TM55,655000,255000
TM56,655000,265000
TM57,655000,275000
TM58,655000,285000
TM59,655000,295000
TM65,665000,255000
TM66,665000,265000
TM67,665000,275000
TM68,665000,285000
TM69,665000,295000
TQ00,505000,105000
TQ01,505000,115000
TQ02,505000,125000
TQ03,505000,135000
TQ04,505000,145000
TQ05,505000,155000
TQ06,505000,165000
TQ07,505000,175000
TQ08,505000,185000
TQ09,505000,195000
TQ10,515000,105000
TQ11,515000,115000
TQ12,515000,125000
TQ13,515000,135000
TQ14,515000,145000
TQ15,515000,155000
TQ16,515000,165000
TQ17,515000,175000
TQ18,515000,185000
TQ19,515000,195000
TQ20,525000,105000
TQ21,525000,115000
TQ22,525000,125000
TQ23,525000,135000
TQ24,525000,145000
TQ25,525000,155000
TQ26,525000,165000
TQ27,525000,175000
TQ28,525000,185000
TQ29,525000,195000
TQ30,535000,105000
TQ31,535000,115000
TQ32,535000,125000
TQ33,535000,135000
TQ34,535000,145000
TQ35,535000,155000
TQ36,535000,165000
TQ37,535000,175000
TQ38,535000,185000
TQ39,535000,195000
TQ40,545000,105000
TQ41,545000,115000
TQ42,545000,125000
TQ43,545000,135000
TQ44,545000,145000
TQ45,545000,155000
TQ46,545000,165000
TQ47,545000,175000
TQ48,545000,185000
TQ49,545000,195000
TQ50,555000,105000
TQ51,555000,115000
TQ52,555000,125000
TQ53,555000,135000
TQ54,555000,145000
TQ55,555000,155000
TQ56,555000,165000
TQ57,555000,175000
TQ58,555000,185000
TQ59,555000,195000
TQ60,565000,105000
TQ61,565000,115000
TQ62,565000,125000
TQ63,565000,135000
TQ64,565000,145000
TQ65,565000,155000
TQ66,565000,165000
TQ67,565000,175000
TQ68,565000,185000
TQ69,565000,195000
TQ70,575000,105000
TQ71,575000,115000
TQ72,575000,125000
TQ73,575000,135000
TQ74,575000,145000
TQ75,575000,155000
TQ76,575000,165000
TQ77,575000,175000
TQ78,575000,185000
TQ79,575000,195000
TQ80,585000,105000
TQ81,585000,115000
TQ82,585000,125000
TQ83,585000,135000
TQ84,585000,145000
TQ85,585000,155000
TQ86,585000,165000
TQ87,585000,175000
TQ88,585000,185000
TQ89,585000,195000
TQ90,595000,105000
TQ91,595000,115000
TQ92,595000,125000
TQ93,595000,135000
TQ94,595000,145000
TQ95,595000,155000
TQ96,595000,165000
TQ97,595000,175000
TQ98,595000,185000
TQ99,595000,195000
TR00,605000,105000
TR01,605000,115000
TR02,605000,125000
TR03,605000,135000
TR04,605000,145000
TR05,605000,155000
TR06,605000,165000
TR07,605000,175000
TR08,605000,185000
TR09,605000,195000
TR10,615000,105000
TR11,615000,115000
TR12,615000,125000
TR13,615000,135000
TR14,615000,145000
TR15,615000,155000
TR16,615000,165000
TR17,615000,175000
TR18,615000,185000
TR19,615000,195000
TR21,625000,115000
TR22,625000,125000
TR23,625000,135000
TR24,625000,145000
TR25,625000,155000
TR26,625000,165000
TR27,625000,175000
TR28,625000,185000
TR29,625000,195000
TR32,635000,125000
TR33,635000,135000
TR34,635000,145000
TR35,635000,155000
TR36,635000,165000
TR37,635000,175000
TR38,635000,185000
TR39,635000,195000
TR43,645000,135000
TR44,645000,145000
TR45,645000,155000
TR46,645000,165000
TR47,645000,175000
TR48,645000,185000
TR54,655000,145000
TR55,655000,155000
TR56,655000,165000
TR57,655000,175000
TV09,505000,95000
TV19,515000,95000
TV29,525000,95000
TV38,535000,85000
TV39,535000,95000
TV48,545000,85000
TV49,545000,95000
TV58,555000,85000
TV59,555000,95000
TV68,565000,85000
TV69,565000,95000
TV78,575000,85000
TV79,575000,95000
TV89,585000,95000
TV99,595000,95000
WA30,-177551.8217,85126.6051
WA40,-167553.7335,84993.51726
WA41,-167420.559,94991.61579
WA50,-157555.8225,84860.43247
WA51,-157422.6512,94858.354
WA60,-147558.0886,84727.35041
WA61,-147424.9203,94725.09493
WA70,-137560.5319,84594.27074
WA71,-137427.3662,94591.83825
WV06,-208078.138,45530.61294
WV07,-207945.6577,55529.43997
WV08,-207812.9993,65528.26186
WV16,-198079.4999,45398.22521
WV17,-197947.0242,55396.87393
WV18,-197814.3704,65395.51784
WV19,-197681.5388,75394.15696
WV26,-188081.0403,45265.84154
WV27,-187948.5689,55264.31194
WV28,-187815.9194,65262.77787
WV29,-187683.092,75261.23934
WV34,-178347.1584,25136.86498
WV35,-178215.0482,35135.16537
WV36,-178082.7592,45133.4616
WV37,-177950.2917,55131.75369
WV38,-177817.6461,65130.04163
WV39,-177684.8227,75128.32543
WV43,-168480.9759,15006.72084
WV44,-168349.0485,25004.84608
WV45,-168216.942,35002.96748
WV46,-168084.6566,45001.08507
WV47,-167952.1927,54999.19883
WV48,-167819.5507,64997.30878
WV49,-167686.7309,74995.41492
WV53,-158483.0419,14874.88433
WV54,-158351.1178,24872.83025
WV55,-158219.0145,34870.77267
WV56,-158086.7324,44868.7116
WV57,-157954.2719,54866.64704
WV58,-157821.6331,64864.579
WV59,-157688.8165,74862.50747
WV62,-148617.2,4744.9
WV63,-148485.2874,14743.05057
WV64,-148353.3663,24740.81718
WV65,-148221.2659,34738.58062
WV66,-148088.9868,44736.34088
WV67,-147956.5292,54734.09799
WV68,-147823.8934,64731.85195
WV69,-147691.0797,74729.60275
WV73,-138487.7124,14611.21925
WV74,-138355.7938,24608.80653
WV75,-138223.6962,34606.39098
WV76,-138091.4197,44603.97258
WV77,-137958.9646,54601.55135
WV78,-137826.3315,64599.1273
WV79,-137693.5204,74596.70043
WV85,-128226.3052,34474.20343
WV86,-128094.031,44471.60636
WV87,-127961.5783,54469.0068
