"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE"
69251,"Rhipidura leucothorax","White-bellied Thicket Fantail",100,"Species",194370,"",""
69252,"Rhipidura leucothorax leucothorax","",110,"Subspecies",194380,"",""
69253,"Rhipidura leucothorax episcopalis","",110,"Subspecies",194390,"",""
69255,"Rhipidura atra","Black Fantail",100,"Species",194400,"",""
69256,"Rhipidura atra atra","",110,"Subspecies",194410,"",""
69257,"Rhipidura atra vulpes","",110,"Subspecies",194420,"",""
69258,"Rhipidura hyperythra","Chestnut-bellied Fantail",100,"Species",194430,"",""
69259,"Rhipidura hyperythra hyperythra","",110,"Subspecies",194440,"",""
69261,"Rhipidura hyperythra castaneothorax","",110,"Subspecies",194450,"",""
69262,"Rhipidura albolimbata","Friendly Fantail",100,"Species",194460,"",""
69265,"Rhipidura albiscapa","Grey Fantail",100,"Species",194470,"",""
69266,"Rhipidura albiscapa brenchleyi","",110,"Subspecies",194480,"",""
69267,"Rhipidura albiscapa bulgeri","",110,"Subspecies",194490,"",""
69268,"Rhipidura albiscapa keasti","",110,"Subspecies",194500,"",""
69269,"Rhipidura albiscapa pelzelni","",110,"Subspecies",194510,"",""
69270,"Rhipidura albiscapa alisteri","",110,"Subspecies",194520,"",""
69271,"Rhipidura albiscapa albiscapa","",110,"Subspecies",194530,"",""
69272,"Rhipidura albiscapa preissi","",110,"Subspecies",194540,"",""
69273,"Rhipidura albiscapa albicauda","",110,"Subspecies",194550,"",""
69274,"Rhipidura fuliginosa","New Zealand Fantail",100,"Species",194560,"",""
69275,"Rhipidura fuliginosa fuliginosa","",110,"Subspecies",194570,"",""
69276,"Rhipidura fuliginosa placabilis","",110,"Subspecies",194580,"",""
69277,"Rhipidura fuliginosa penita","",110,"Subspecies",194590,"",""
69278,"Rhipidura fuliginosa cervina","",110,"Subspecies",194600,"",""
69279,"Rhipidura phasiana","Mangrove Fantail",100,"Species",194610,"",""
69280,"Rhipidura drownei","Brown Fantail",100,"Species",194620,"",""
69281,"Rhipidura drownei drownei","",110,"Subspecies",194630,"",""
69282,"Rhipidura drownei ocularis","",110,"Subspecies",194640,"",""
69283,"Rhipidura tenebrosa","Makira Fantail",100,"Species",194650,"",""
69284,"Rhipidura rennelliana","Rennell Fantail",100,"Species",194660,"",""
69285,"Rhipidura verreauxi","Streaked Fantail",100,"Species",194670,"",""
69286,"Rhipidura verreauxi spilodera","",110,"Subspecies",194680,"",""
69287,"Rhipidura verreauxi verreauxi","",110,"Subspecies",194690,"",""
69288,"Rhipidura verreauxi rufilateralis","",110,"Subspecies",194700,"",""
69289,"Rhipidura verreauxi layardi","",110,"Subspecies",194710,"",""
69290,"Rhipidura verreauxi erythronota","",110,"Subspecies",194720,"",""
69291,"Rhipidura personata","Kadavu Fantail",100,"Species",194730,"",""
69292,"Rhipidura nebulosa","Samoan Fantail",100,"Species",194740,"",""
69293,"Rhipidura nebulosa nebulosa","",110,"Subspecies",194750,"",""
69294,"Rhipidura nebulosa altera","",110,"Subspecies",194760,"",""
69295,"Rhipidura phoenicura","Rufous-tailed Fantail",100,"Species",194770,"",""
69296,"Rhipidura nigrocinnamomea","Black-and-cinnamon Fantail",100,"Species",194780,"",""
69297,"Rhipidura nigrocinnamomea hutchinsoni","",110,"Subspecies",194790,"",""
69298,"Rhipidura nigrocinnamomea nigrocinnamomea","",110,"Subspecies",194800,"",""
69299,"Rhipidura brachyrhyncha","Dimorphic Fantail",100,"Species",194810,"",""
69302,"Rhipidura lepida","Palau Fantail",100,"Species",194820,"",""
69303,"Rhipidura dedemi","Streak-breasted Fantail",100,"Species",194830,"",""
69304,"Rhipidura superflua","Tawny-backed Fantail",100,"Species",194840,"",""
69305,"Rhipidura teysmanni","Rusty-bellied Fantail",100,"Species",194850,"",""
69306,"Rhipidura teysmanni teysmanni","",110,"Subspecies",194860,"",""
69307,"Rhipidura teysmanni toradja","",110,"Subspecies",194870,"",""
69308,"Rhipidura teysmanni sulaensis","",110,"Subspecies",194880,"",""
69309,"Rhipidura opistherythra","Long-tailed Fantail",100,"Species",194890,"",""
69310,"Rhipidura rufidorsa","Rufous-backed Fantail",100,"Species",194900,"",""
69311,"Rhipidura rufidorsa rufidorsa","",110,"Subspecies",194910,"",""
69312,"Rhipidura rufidorsa kubuna","",110,"Subspecies",194920,"",""
69313,"Rhipidura rufidorsa kumusi","",110,"Subspecies",194930,"",""
69314,"Rhipidura dahli","Bismarck Fantail",100,"Species",194940,"",""
69315,"Rhipidura dahli dahli","",110,"Subspecies",194950,"",""
69316,"Rhipidura dahli antonii","",110,"Subspecies",194960,"",""
69317,"Rhipidura matthiae","Mussau Fantail",100,"Species",194970,"",""
69318,"Rhipidura malaitae","Malaita Fantail",100,"Species",194980,"",""
69319,"Rhipidura semirubra","Manus Fantail",100,"Species",194990,"",""
69320,"Rhipidura rufifrons","Rufous Fantail",100,"Species",195000,"",""
69321,"Rhipidura rufifrons torrida","",110,"Subspecies",195010,"",""
69322,"Rhipidura rufifrons uraniae","",110,"Subspecies",195020,"",""
69323,"Rhipidura rufifrons saipanensis","",110,"Subspecies",195030,"",""
69324,"Rhipidura rufifrons mariae","",110,"Subspecies",195040,"",""
69325,"Rhipidura rufifrons versicolor","",110,"Subspecies",195050,"",""
69326,"Rhipidura rufifrons agilis","",110,"Subspecies",195060,"",""
69327,"Rhipidura rufifrons melanolaema","",110,"Subspecies",195070,"",""
69328,"Rhipidura rufifrons utupuae","",110,"Subspecies",195080,"",""
69329,"Rhipidura rufifrons commoda","",110,"Subspecies",195090,"",""
69330,"Rhipidura rufifrons granti","",110,"Subspecies",195100,"",""
69331,"Rhipidura rufifrons brunnea","",110,"Subspecies",195110,"",""
69332,"Rhipidura rufifrons rufofronta","",110,"Subspecies",195120,"",""
69333,"Rhipidura rufifrons ugiensis","",110,"Subspecies",195130,"",""
69334,"Rhipidura rufifrons russata","",110,"Subspecies",195140,"",""
69335,"Rhipidura rufifrons kuperi","",110,"Subspecies",195150,"",""
69336,"Rhipidura rufifrons louisiadensis","",110,"Subspecies",195160,"",""
69337,"Rhipidura rufifrons intermedia","",110,"Subspecies",195170,"",""
69338,"Rhipidura rufifrons rufifrons","",110,"Subspecies",195180,"",""
69339,"Rhipidura kubaryi","Pohnpei Fantail",100,"Species",195190,"",""
69340,"Rhipidura dryas","Arafura Fantail",100,"Species",195200,"",""
69341,"Rhipidura dryas celebensis","",110,"Subspecies",195210,"",""
69342,"Rhipidura dryas mimosae","",110,"Subspecies",195220,"",""
69343,"Rhipidura dryas sumbensis","",110,"Subspecies",195230,"",""
69344,"Rhipidura dryas semicollaris","",110,"Subspecies",195240,"",""
69345,"Rhipidura dryas elegantula","",110,"Subspecies",195250,"",""
69346,"Rhipidura dryas reichenowi","",110,"Subspecies",195260,"",""
69347,"Rhipidura dryas hamadryas","",110,"Subspecies",195270,"",""
69348,"Rhipidura dryas squamata","",110,"Subspecies",195280,"",""
69349,"Rhipidura dryas streptophora","",110,"Subspecies",195290,"",""
69350,"Rhipidura dryas dryas","",110,"Subspecies",195300,"",""
69351,"Lamprolia","",80,"Genus",195310,"",""
69352,"Lamprolia victoriae","Taveuni Silktail",100,"Species",195320,"",""
69354,"Lamprolia klinesmithi","Natewa Silktail",100,"Species",195330,"",""
69052,"Chaetorhynchus","",80,"Genus",195340,"",""
69053,"Chaetorhynchus papuensis","Drongo Fantail",100,"Species",195350,"",""
69355,"Monarchidae","Monarchs",60,"Family",195360,"",""
69356,"Hypothymis","",80,"Genus",195370,"",""
69357,"Hypothymis azurea","Black-naped Monarch",100,"Species",195380,"",""
69358,"Hypothymis azurea styani","",110,"Subspecies",195390,"",""
69359,"Hypothymis azurea oberholseri","",110,"Subspecies",195400,"",""
69360,"Hypothymis azurea ceylonensis","",110,"Subspecies",195410,"",""
69361,"Hypothymis azurea tytleri","",110,"Subspecies",195420,"",""
69362,"Hypothymis azurea idiochroa","",110,"Subspecies",195430,"",""
69363,"Hypothymis azurea nicobarica","",110,"Subspecies",195440,"",""
69364,"Hypothymis azurea montana","",110,"Subspecies",195450,"",""
69365,"Hypothymis azurea galerita","",110,"Subspecies",195460,"",""
69366,"Hypothymis azurea forrestia","",110,"Subspecies",195470,"",""
69367,"Hypothymis azurea prophata","",110,"Subspecies",195480,"",""
69368,"Hypothymis azurea javana","",110,"Subspecies",195490,"",""
69369,"Hypothymis azurea penidae","",110,"Subspecies",195500,"",""
69370,"Hypothymis azurea karimatensis","",110,"Subspecies",195510,"",""
69371,"Hypothymis azurea opisthocyanea","",110,"Subspecies",195520,"",""
69372,"Hypothymis azurea gigantoptera","",110,"Subspecies",195530,"",""
69374,"Hypothymis azurea consobrina","",110,"Subspecies",195540,"",""
69375,"Hypothymis azurea leucophila","",110,"Subspecies",195550,"",""
69376,"Hypothymis azurea richmondi","",110,"Subspecies",195560,"",""
69377,"Hypothymis azurea abbotti","",110,"Subspecies",195570,"",""
69378,"Hypothymis azurea symmixta","",110,"Subspecies",195580,"",""
69379,"Hypothymis azurea azurea","",110,"Subspecies",195590,"",""
69373,"Hypothymis azurea aeria","",110,"Subspecies",195600,"",""
69380,"Hypothymis azurea catarmanensis","",110,"Subspecies",195610,"",""
84588,"Hypothymis puella","Pale-blue Monarch",100,"Species",195620,"",""
69382,"Hypothymis puella puella","",110,"Subspecies",195630,"",""
69381,"Hypothymis puella blasii","",110,"Subspecies",195640,"",""
69383,"Hypothymis helenae","Short-crested Monarch",100,"Species",195650,"",""
69384,"Hypothymis helenae agusanae","",110,"Subspecies",195660,"",""
69385,"Hypothymis helenae helenae","",110,"Subspecies",195670,"",""
69386,"Hypothymis helenae personata","",110,"Subspecies",195680,"",""
69387,"Hypothymis coelestis","Celestial Monarch",100,"Species",195690,"",""
69388,"Hypothymis coelestis coelestis","",110,"Subspecies",195700,"",""
69389,"Hypothymis coelestis rabori","",110,"Subspecies",195710,"",""
69390,"Eutrichomyias","",80,"Genus",195720,"",""
69391,"Eutrichomyias rowleyi","Cerulean Paradise Flycatcher",100,"Species",195730,"",""
69392,"Trochocercus","",80,"Genus",195740,"",""
69393,"Trochocercus cyanomelas","Blue-mantled Crested Flycatcher",100,"Species",195750,"",""
69394,"Trochocercus cyanomelas vivax","",110,"Subspecies",195760,"",""
69395,"Trochocercus cyanomelas bivittatus","",110,"Subspecies",195770,"",""
69396,"Trochocercus cyanomelas megalolophus","",110,"Subspecies",195780,"",""
69397,"Trochocercus cyanomelas segregus","",110,"Subspecies",195790,"",""
69398,"Trochocercus cyanomelas cyanomelas","",110,"Subspecies",195800,"",""
69399,"Trochocercus nitens","Blue-headed Crested Flycatcher",100,"Species",195810,"",""
69400,"Trochocercus nitens reichenowi","",110,"Subspecies",195820,"",""
69401,"Trochocercus nitens nitens","",110,"Subspecies",195830,"",""
69402,"Terpsiphone","",80,"Genus",195840,"",""
69403,"Terpsiphone bedfordi","Bedford's Paradise Flycatcher",100,"Species",195850,"",""
69404,"Terpsiphone rufocinerea","Rufous-vented Paradise Flycatcher",100,"Species",195860,"",""
69405,"Terpsiphone rufiventer","Red-bellied Paradise Flycatcher",100,"Species",195870,"",""
69406,"Terpsiphone rufiventer rufiventer","",110,"Subspecies",195880,"",""
69407,"Terpsiphone rufiventer nigriceps","",110,"Subspecies",195890,"",""
69408,"Terpsiphone rufiventer fagani","",110,"Subspecies",195900,"",""
69409,"Terpsiphone rufiventer tricolor","",110,"Subspecies",195910,"",""
69410,"Terpsiphone rufiventer neumanni","",110,"Subspecies",195920,"",""
69411,"Terpsiphone rufiventer schubotzi","",110,"Subspecies",195930,"",""
69412,"Terpsiphone rufiventer mayombe","",110,"Subspecies",195940,"",""
69413,"Terpsiphone rufiventer somereni","",110,"Subspecies",195950,"",""
69414,"Terpsiphone rufiventer emini","",110,"Subspecies",195960,"",""
69415,"Terpsiphone rufiventer ignea","",110,"Subspecies",195970,"",""
69416,"Terpsiphone smithii","Annobon Paradise Flycatcher",100,"Species",195980,"",""
69417,"Terpsiphone batesi","Bates's Paradise Flycatcher",100,"Species",195990,"",""
69418,"Terpsiphone batesi batesi","",110,"Subspecies",196000,"",""
69419,"Terpsiphone batesi bannermani","",110,"Subspecies",196010,"",""
69420,"Terpsiphone viridis","African Paradise Flycatcher",100,"Species",196020,"",""
69421,"Terpsiphone viridis harterti","",110,"Subspecies",196030,"",""
69422,"Terpsiphone viridis viridis","",110,"Subspecies",196040,"",""
69423,"Terpsiphone viridis speciosa","",110,"Subspecies",196050,"",""
69424,"Terpsiphone viridis ferreti","",110,"Subspecies",196060,"",""
69425,"Terpsiphone viridis restricta","",110,"Subspecies",196070,"",""
69426,"Terpsiphone viridis kivuensis","",110,"Subspecies",196080,"",""
69427,"Terpsiphone viridis suahelica","",110,"Subspecies",196090,"",""
69428,"Terpsiphone viridis ungujaensis","",110,"Subspecies",196100,"",""
69429,"Terpsiphone viridis plumbeiceps","",110,"Subspecies",196110,"",""
69430,"Terpsiphone viridis granti","",110,"Subspecies",196120,"",""
69431,"Terpsiphone paradisi","Indian Paradise Flycatcher",100,"Species",196130,"",""
69432,"Terpsiphone paradisi leucogaster","",110,"Subspecies",196140,"",""
69434,"Terpsiphone paradisi paradisi","",110,"Subspecies",196150,"",""
69435,"Terpsiphone paradisi ceylonensis","",110,"Subspecies",196160,"",""
84589,"Terpsiphone affinis","Blyth's Paradise Flycatcher",100,"Species",196170,"",""
69433,"Terpsiphone affinis saturatior","",110,"Subspecies",196180,"",""
69436,"Terpsiphone affinis nicobarica","",110,"Subspecies",196190,"",""
69438,"Terpsiphone affinis burmae","",110,"Subspecies",196200,"",""
69439,"Terpsiphone affinis indochinensis","",110,"Subspecies",196210,"",""
69440,"Terpsiphone affinis affinis","",110,"Subspecies",196220,"",""
69441,"Terpsiphone affinis procera","",110,"Subspecies",196230,"",""
69442,"Terpsiphone affinis insularis","",110,"Subspecies",196240,"",""
69443,"Terpsiphone affinis borneensis","",110,"Subspecies",196250,"",""
69444,"Terpsiphone affinis sumbaensis","",110,"Subspecies",196260,"",""
69445,"Terpsiphone affinis floris","",110,"Subspecies",196270,"",""
69437,"Terpsiphone incei","Amur Paradise Flycatcher",100,"Species",196280,"",""
69446,"Terpsiphone atrocaudata","Japanese Paradise Flycatcher",100,"Species",196290,"",""
69447,"Terpsiphone atrocaudata atrocaudata","",110,"Subspecies",196300,"",""
69448,"Terpsiphone atrocaudata illex","",110,"Subspecies",196310,"",""
69449,"Terpsiphone atrocaudata periophthalmica","",110,"Subspecies",196320,"",""
69450,"Terpsiphone cyanescens","Blue Paradise Flycatcher",100,"Species",196330,"",""
69451,"Terpsiphone cinnamomea","Rufous Paradise Flycatcher",100,"Species",196340,"",""
69452,"Terpsiphone cinnamomea unirufa","",110,"Subspecies",196350,"",""
69453,"Terpsiphone cinnamomea cinnamomea","",110,"Subspecies",196360,"",""
69454,"Terpsiphone cinnamomea talautensis","",110,"Subspecies",196370,"",""
69455,"Terpsiphone atrochalybeia","Sao Tome Paradise Flycatcher",100,"Species",196380,"",""
69456,"Terpsiphone mutata","Malagasy Paradise Flycatcher",100,"Species",196390,"",""
69457,"Terpsiphone mutata mutata","",110,"Subspecies",196400,"",""
69459,"Terpsiphone mutata pretiosa","",110,"Subspecies",196410,"",""
69460,"Terpsiphone mutata vulpina","",110,"Subspecies",196420,"",""
69461,"Terpsiphone mutata voeltzkowiana","",110,"Subspecies",196430,"",""
69462,"Terpsiphone mutata comorensis","",110,"Subspecies",196440,"",""
69463,"Terpsiphone corvina","Seychelles Paradise Flycatcher",100,"Species",196450,"",""
69464,"Terpsiphone bourbonnensis","Mascarene Paradise Flycatcher",100,"Species",196460,"",""
69465,"Terpsiphone bourbonnensis bourbonnensis","",110,"Subspecies",196470,"",""
69466,"Terpsiphone bourbonnensis desolata","",110,"Subspecies",196480,"",""
69467,"Chasiempis","",80,"Genus",196490,"",""
69468,"Chasiempis sclateri","Kauai Elepaio",100,"Species",196500,"",""
69469,"Chasiempis ibidis","Oahu Elepaio",100,"Species",196510,"",""
69470,"Chasiempis sandwichensis","Hawaii Elepaio",100,"Species",196520,"",""
69471,"Chasiempis sandwichensis sandwichensis","",110,"Subspecies",196530,"",""
69472,"Chasiempis sandwichensis ridgwayi","",110,"Subspecies",196540,"",""
69473,"Chasiempis sandwichensis bryani","",110,"Subspecies",196550,"",""
69474,"Pomarea","",80,"Genus",196560,"",""
69475,"Pomarea dimidiata","Rarotonga Monarch",100,"Species",196570,"",""
69476,"Pomarea nigra","Tahiti Monarch",100,"Species",196580,"",""
69477,"Pomarea pomarea","Maupiti Monarch",100,"Species",196590,"",""
69478,"Pomarea mendozae","Marquesan Monarch",100,"Species",196600,"",""
69479,"Pomarea mendozae mendozae","",110,"Subspecies",196610,"",""
69480,"Pomarea mendozae motanensis","",110,"Subspecies",196620,"",""
69481,"Pomarea mira","Ua Pou Monarch",100,"Species",196630,"",""
69482,"Pomarea nukuhivae","Nuku Hiva Monarch",100,"Species",196640,"",""
69483,"Pomarea iphis","Iphis Monarch",100,"Species",196650,"",""
69484,"Pomarea fluxa","Eiao Monarch",100,"Species",196660,"",""
69485,"Pomarea whitneyi","Fatu Hiva Monarch",100,"Species",196670,"",""
69486,"Mayrornis","",80,"Genus",196680,"",""
69487,"Mayrornis schistaceus","Vanikoro Monarch",100,"Species",196690,"",""
69488,"Mayrornis versicolor","Versicolored Monarch",100,"Species",196700,"",""
69489,"Mayrornis lessoni","Slaty Monarch",100,"Species",196710,"",""
69490,"Mayrornis lessoni lessoni","",110,"Subspecies",196720,"",""
69491,"Mayrornis lessoni orientalis","",110,"Subspecies",196730,"",""
69492,"Neolalage","",80,"Genus",196740,"",""
69493,"Neolalage banksiana","Buff-bellied Monarch",100,"Species",196750,"",""
69494,"Clytorhynchus","",80,"Genus",196760,"",""
69495,"Clytorhynchus pachycephaloides","Southern Shrikebill",100,"Species",196770,"",""
69496,"Clytorhynchus pachycephaloides pachycephaloides","",110,"Subspecies",196780,"",""
69497,"Clytorhynchus pachycephaloides grisescens","",110,"Subspecies",196790,"",""
69498,"Clytorhynchus vitiensis","Fiji Shrikebill",100,"Species",196800,"",""
69499,"Clytorhynchus vitiensis wiglesworthi","",110,"Subspecies",196810,"",""
69500,"Clytorhynchus vitiensis brunneus","",110,"Subspecies",196820,"",""
69501,"Clytorhynchus vitiensis vitiensis","",110,"Subspecies",196830,"",""
69502,"Clytorhynchus vitiensis buensis","",110,"Subspecies",196840,"",""
69503,"Clytorhynchus vitiensis layardi","",110,"Subspecies",196850,"",""
69504,"Clytorhynchus vitiensis pontifex","",110,"Subspecies",196860,"",""
69505,"Clytorhynchus vitiensis vatuanus","",110,"Subspecies",196870,"",""
69506,"Clytorhynchus vitiensis nesiotes","",110,"Subspecies",196880,"",""
69507,"Clytorhynchus vitiensis fortunae","",110,"Subspecies",196890,"",""
69508,"Clytorhynchus vitiensis heinei","",110,"Subspecies",196900,"",""
69509,"Clytorhynchus vitiensis keppeli","",110,"Subspecies",196910,"",""
69510,"Clytorhynchus vitiensis powelli","",110,"Subspecies",196920,"",""
69511,"Clytorhynchus nigrogularis","Black-throated Shrikebill",100,"Species",196930,"",""
69512,"Clytorhynchus sanctaecrucis","Santa Cruz Shrikebill",100,"Species",196940,"",""
69513,"Clytorhynchus hamlini","Rennell Shrikebill",100,"Species",196950,"",""
69514,"Metabolus","",80,"Genus",196960,"",""
69515,"Metabolus rugensis","Chuuk Monarch",100,"Species",196970,"",""
69516,"Symposiachrus","",80,"Genus",196980,"",""
69517,"Symposiachrus axillaris","Black Monarch",100,"Species",196990,"",""
69518,"Symposiachrus axillaris axillaris","",110,"Subspecies",197000,"",""
69519,"Symposiachrus axillaris fallax","",110,"Subspecies",197010,"",""
69520,"Symposiachrus guttula","Spot-winged Monarch",100,"Species",197020,"",""
69521,"Symposiachrus mundus","Black-bibbed Monarch",100,"Species",197030,"",""
69522,"Symposiachrus sacerdotum","Flores Monarch",100,"Species",197040,"",""
69523,"Symposiachrus boanensis","Black-chinned Monarch",100,"Species",197050,"",""
69524,"Symposiachrus trivirgatus","Spectacled Monarch",100,"Species",197060,"",""
69525,"Symposiachrus trivirgatus trivirgatus","",110,"Subspecies",197070,"",""
69526,"Symposiachrus trivirgatus nigrimentum","",110,"Subspecies",197080,"",""
69528,"Symposiachrus trivirgatus melanopterus","",110,"Subspecies",197090,"",""
69529,"Symposiachrus trivirgatus albiventris","",110,"Subspecies",197100,"",""
69530,"Symposiachrus trivirgatus melanorrhous","",110,"Subspecies",197110,"",""
69531,"Symposiachrus trivirgatus gouldii","",110,"Subspecies",197120,"",""
69532,"Symposiachrus bimaculatus","Moluccan Monarch",100,"Species",197130,"",""
69533,"Symposiachrus bimaculatus bimaculatus","",110,"Subspecies",197140,"",""
69534,"Symposiachrus bimaculatus diadematus","",110,"Subspecies",197150,"",""
69535,"Symposiachrus leucurus","White-tailed Monarch",100,"Species",197160,"",""
69536,"Symposiachrus everetti","White-tipped Monarch",100,"Species",197170,"",""
69537,"Symposiachrus loricatus","Black-tipped Monarch",100,"Species",197180,"",""
69538,"Symposiachrus julianae","Kofiau Monarch",100,"Species",197190,"",""
69539,"Symposiachrus brehmii","Biak Monarch",100,"Species",197200,"",""
69540,"Symposiachrus manadensis","Hooded Monarch",100,"Species",197210,"",""
69541,"Symposiachrus infelix","Manus Monarch",100,"Species",197220,"",""
69542,"Symposiachrus infelix infelix","",110,"Subspecies",197230,"",""
69543,"Symposiachrus infelix coultasi","",110,"Subspecies",197240,"",""
69544,"Symposiachrus menckei","Mussau Monarch",100,"Species",197250,"",""
69545,"Symposiachrus verticalis","Black-tailed Monarch",100,"Species",197260,"",""
69546,"Symposiachrus verticalis ateralbus","",110,"Subspecies",197270,"",""
69547,"Symposiachrus verticalis verticalis","",110,"Subspecies",197280,"",""
69548,"Symposiachrus barbatus","Solomons Monarch",100,"Species",197290,"",""
69549,"Symposiachrus barbatus barbatus","",110,"Subspecies",197300,"",""
69550,"Symposiachrus barbatus malaitae","",110,"Subspecies",197310,"",""
69551,"Symposiachrus browni","Kolombangara Monarch",100,"Species",197320,"",""
69552,"Symposiachrus browni browni","",110,"Subspecies",197330,"",""
69553,"Symposiachrus browni ganongae","",110,"Subspecies",197340,"",""
69554,"Symposiachrus browni nigrotectus","",110,"Subspecies",197350,"",""
69555,"Symposiachrus browni meeki","",110,"Subspecies",197360,"",""
69556,"Symposiachrus vidua","White-collared Monarch",100,"Species",197370,"",""
69557,"Symposiachrus vidua squamulatus","",110,"Subspecies",197380,"",""
69558,"Symposiachrus vidua vidua","",110,"Subspecies",197390,"",""
69559,"Monarcha","",80,"Genus",197400,"",""
69560,"Monarcha rubiensis","Rufous Monarch",100,"Species",197410,"",""
69561,"Monarcha cinerascens","Island Monarch",100,"Species",197420,"",""
69562,"Monarcha cinerascens commutatus","",110,"Subspecies",197430,"",""
69563,"Monarcha cinerascens cinerascens","",110,"Subspecies",197440,"",""
69564,"Monarcha cinerascens inornatus","",110,"Subspecies",197450,"",""
69565,"Monarcha cinerascens steini","",110,"Subspecies",197460,"",""
69566,"Monarcha cinerascens geelvinkianus","",110,"Subspecies",197470,"",""
69567,"Monarcha cinerascens fuscescens","",110,"Subspecies",197480,"",""
69568,"Monarcha cinerascens nigrirostris","",110,"Subspecies",197490,"",""
69569,"Monarcha cinerascens fulviventris","",110,"Subspecies",197500,"",""
69570,"Monarcha cinerascens perpallidus","",110,"Subspecies",197510,"",""
69571,"Monarcha cinerascens impediens","",110,"Subspecies",197520,"",""
69572,"Monarcha cinerascens rosselianus","",110,"Subspecies",197530,"",""
69573,"Monarcha melanopsis","Black-faced Monarch",100,"Species",197540,"",""
69574,"Monarcha frater","Black-winged Monarch",100,"Species",197550,"",""
69575,"Monarcha frater frater","",110,"Subspecies",197560,"",""
69576,"Monarcha frater kunupi","",110,"Subspecies",197570,"",""
69577,"Monarcha frater periophthalmicus","",110,"Subspecies",197580,"",""
69578,"Monarcha frater canescens","",110,"Subspecies",197590,"",""
69579,"Monarcha erythrostictus","Bougainville Monarch",100,"Species",197600,"",""
69580,"Monarcha castaneiventris","Chestnut-bellied Monarch",100,"Species",197610,"",""
69581,"Monarcha castaneiventris castaneiventris","",110,"Subspecies",197620,"",""
69582,"Monarcha castaneiventris obscurior","",110,"Subspecies",197630,"",""
69583,"Monarcha castaneiventris megarhynchus","",110,"Subspecies",197640,"",""
69584,"Monarcha castaneiventris ugiensis","",110,"Subspecies",197650,"",""
69585,"Monarcha richardsii","White-capped Monarch",100,"Species",197660,"",""
69586,"Monarcha godeffroyi","Yap Monarch",100,"Species",197670,"",""
69587,"Monarcha takatsukasae","Tinian Monarch",100,"Species",197680,"",""
69588,"Carterornis","",80,"Genus",197690,"",""
69589,"Carterornis leucotis","White-eared Monarch",100,"Species",197700,"",""
69590,"Carterornis pileatus","White-naped Monarch",100,"Species",197710,"",""
69591,"Carterornis pileatus pileatus","",110,"Subspecies",197720,"",""
69592,"Carterornis pileatus buruensis","",110,"Subspecies",197730,"",""
69593,"Carterornis pileatus castus","",110,"Subspecies",197740,"",""
69594,"Carterornis chrysomela","Golden Monarch",100,"Species",197750,"",""
69595,"Carterornis chrysomela aruensis","",110,"Subspecies",197760,"",""
69596,"Carterornis chrysomela melanonotus","",110,"Subspecies",197770,"",""
69597,"Carterornis chrysomela kordensis","",110,"Subspecies",197780,"",""
69598,"Carterornis chrysomela aurantiacus","",110,"Subspecies",197790,"",""
69599,"Carterornis chrysomela nitidus","",110,"Subspecies",197800,"",""
69600,"Carterornis chrysomela pulcherrimus","",110,"Subspecies",197810,"",""
69601,"Carterornis chrysomela chrysomela","",110,"Subspecies",197820,"",""
69602,"Carterornis chrysomela whitneyorum","",110,"Subspecies",197830,"",""
69603,"Carterornis chrysomela tabarensis","",110,"Subspecies",197840,"",""
69604,"Arses","",80,"Genus",197850,"",""
69605,"Arses insularis","Ochre-collared Monarch",100,"Species",197860,"",""
69606,"Arses telescopthalmus","Frilled Monarch",100,"Species",197870,"",""
69607,"Arses telescopthalmus batantae","",110,"Subspecies",197880,"",""
69608,"Arses telescopthalmus telescopthalmus","",110,"Subspecies",197890,"",""
69609,"Arses telescopthalmus aruensis","",110,"Subspecies",197900,"",""
69610,"Arses telescopthalmus harterti","",110,"Subspecies",197910,"",""
69612,"Arses telescopthalmus henkei","",110,"Subspecies",197920,"",""
69613,"Arses lorealis","Frill-necked Monarch",100,"Species",197930,"",""
69614,"Arses kaupi","Pied Monarch",100,"Species",197940,"",""
69615,"Arses kaupi terraereginae","",110,"Subspecies",197950,"",""
69616,"Arses kaupi kaupi","",110,"Subspecies",197960,"",""
69617,"Grallina","",80,"Genus",197970,"",""
69618,"Grallina cyanoleuca","Magpie-lark",100,"Species",197980,"",""
69619,"Grallina cyanoleuca cyanoleuca","",110,"Subspecies",197990,"",""
69620,"Grallina cyanoleuca neglecta","",110,"Subspecies",198000,"",""
69621,"Grallina bruijnii","Torrent-lark",100,"Species",198010,"",""
69622,"Myiagra","",80,"Genus",198020,"",""
69623,"Myiagra oceanica","Oceanic Flycatcher",100,"Species",198030,"",""
69624,"Myiagra erythrops","Palau Flycatcher",100,"Species",198040,"",""
69625,"Myiagra freycineti","Guam Flycatcher",100,"Species",198050,"",""
69626,"Myiagra pluto","Pohnpei Flycatcher",100,"Species",198060,"",""
69627,"Myiagra galeata","Moluccan Flycatcher",100,"Species",198070,"",""
69628,"Myiagra galeata galeata","",110,"Subspecies",198080,"",""
69629,"Myiagra galeata goramensis","",110,"Subspecies",198090,"",""
69630,"Myiagra galeata buruensis","",110,"Subspecies",198100,"",""
